id,lat_min,lng_min,lat_max,lng_max,Shape_Length,Shape_Area
11609,23.29829806,113.1526245,23.30244019,113.157109,1914.301396,239259.0641
11610,23.50961307,113.2333598,23.51375183,113.2378487,2000,250000
11611,23.02400289,113.3052355,23.02816934,113.3097356,2000,250000
11612,23.16510839,113.5969017,23.16926204,113.601391,2000,250000
11613,23.16531467,113.2917487,23.16947506,113.2962473,2000,250000
11614,23.21515253,113.2872543,23.21931064,113.2917523,2000,250000
11615,23.68774075,113.4356648,23.69187014,113.4401494,2000,250000
11616,23.18623935,113.4266584,23.19038876,113.4311449,2000,250000
11617,23.65050174,113.3682809,23.65464474,113.3727793,2000,250000
11618,23.14031673,113.8080421,23.14446436,113.8125228,2000,250000
11619,23.41861888,113.1212273,23.42276062,113.1257163,2000,250000
11620,23.08220301,113.2144663,23.08445307,113.2153837,679.6000179,19292.52297
11621,23.04068677,113.332239,23.04485384,113.33674,2000,250000
11622,23.33560835,113.170562,23.33974829,113.1750456,2000,250000
11623,23.36458715,113.4894014,23.36872129,113.4938779,2000,250000
11624,23.32720589,113.2468154,23.33135356,113.2513066,2000,250000
11625,23.39770138,113.7272957,23.40185175,113.7317896,2000,250000
11626,23.38112081,113.0042152,23.38528118,113.0087231,2000,250000
11627,23.10298618,113.2153849,23.10713683,113.2198711,2000,250000
11628,23.20665813,113.8842164,23.21080736,113.888701,2000,250000
11629,23.26914397,113.3007527,23.27330176,113.3052524,2000,250000
11630,23.21098207,113.2468076,23.21513385,113.2512988,2000,250000
11631,23.19025088,113.4938658,23.19439103,113.4983421,2000,250000
11632,23.62557347,113.3097762,23.62971894,113.3142766,2000,250000
11633,23.36436422,113.888711,23.3685086,113.8931965,2000,250000
11634,23.77009145,113.8752869,23.77421873,113.87977,2000,250000
11635,23.8034051,114.0371496,23.80754782,114.0416505,2000,250000
11636,23.49321149,113.386258,23.49735768,113.3907534,2000,250000
11637,23.17761911,113.8573223,23.1817658,113.8618032,2000,250000
11638,23.34379982,113.2468165,23.34794688,113.2513077,2000,250000
11639,23.11951847,113.691306,23.1236825,113.6958043,2000,250000
11640,23.18611215,113.3097462,23.1902736,113.3142466,2000,250000
11641,23.54680894,113.8215095,23.55094122,113.8259893,2000,250000
11642,23.56329726,113.8618282,23.56652668,113.8663096,1577.948616,130432.2315
11643,22.66991998,113.6867783,22.67409745,113.6912768,2000,250000
11644,23.20677164,113.6958099,23.21093243,113.7003077,2000,250000
11645,23.43084322,113.7093166,23.43499472,113.7138131,2000,250000
11646,23.19011632,113.6733168,23.19427843,113.6778157,2000,250000
11647,23.09049121,113.2692621,23.09465085,113.2737573,2000,250000
11648,23.56347924,113.2068605,23.56761305,113.210931,1791.816163,194651.6303
11649,23.24851402,113.4401186,23.25265866,113.4446024,2000,250000
11650,23.1734972,113.8394026,23.17764293,113.8438824,2000,250000
11651,23.12789543,113.7676911,23.13204864,113.7721776,2000,250000
11652,23.36453457,113.7362799,23.36868475,113.7407723,2000,250000
11653,23.41418914,113.6688331,23.41834318,113.673332,2000,250000
11654,23.59637382,113.5924422,23.60051096,113.5969305,2000,250000
11655,23.35634343,113.3367612,23.36049961,113.3412623,2000,250000
11656,23.19452994,113.3727474,23.19868896,113.377245,2000,250000
11657,23.40588924,113.6643341,23.41004345,113.6688328,2000,250000
11658,23.13639212,113.8528393,23.14023257,113.8540783,1045.129434,39172.96233
11659,23.17359746,113.7721804,23.1777484,113.776666,2000,250000
11660,23.41847611,113.2109209,23.42261514,113.2154065,2000,250000
11661,23.33962912,113.7183024,23.34378288,113.7227977,2000,250000
11662,23.15299538,113.4356277,23.15714415,113.4401124,2000,250000
11663,23.14854552,113.5520616,23.15269115,113.5565419,2000,250000
11664,23.1983671,113.870767,23.2025146,113.8752495,2000,250000
11665,23.05321111,113.3592418,23.05737642,113.3637413,2000,250000
11666,23.24413505,113.6913143,23.24829481,113.6958126,2000,250000
11667,23.38938923,113.7990963,23.39352889,113.803578,2000,250000
11668,23.33787681,113.9246167,23.33948115,113.9291095,1281.165876,66832.6
11669,23.52601291,113.5700115,23.53014818,113.5744951,2000,250000
11670,23.74536069,113.8349611,23.74948552,113.8394408,2000,250000
11671,23.54288488,113.3637747,23.54703239,113.3682737,2000,250000
11672,23.37265228,113.9111466,23.37680065,113.9156367,2000,250000
11673,23.10279338,113.6328343,23.10695541,113.6373302,2000,250000
11674,23.31895633,113.4893983,23.32309213,113.4938748,2000,250000
11675,23.1819083,113.2468056,23.1860611,113.2512968,2000,250000
11676,22.89513477,113.4356101,22.89929168,113.4400948,2000,250000
11677,23.80322551,113.6823551,23.80736522,113.6868539,2000,250000
11678,23.42684214,113.4670184,23.43097603,113.4714971,2000,250000
11679,23.88159868,113.8932303,23.88572499,113.8977167,2000,250000
11680,23.09465847,113.2827492,23.09882002,113.2872465,2000,250000
11681,23.41826447,113.6193726,23.42241333,113.6238662,2000,250000
11682,23.42660872,113.6598371,23.43076197,113.6643357,2000,250000
11683,23.52186026,113.884237,23.52599807,113.8887216,2000,250000
11684,23.24411722,113.5341545,23.2482571,113.5386323,2000,250000
11685,23.24823268,113.8483667,23.25237624,113.8528469,2000,250000
11686,23.77861463,114.0371479,23.78275824,114.0416488,2000,250000
11687,23.40175319,113.5431206,23.40588852,113.5475994,2000,250000
11688,22.74900806,113.6148362,22.75317779,113.619329,2000,250000
11689,23.0863128,113.5117622,23.09045641,113.5162384,2000,250000
11690,23.11959222,113.5028129,23.1237346,113.5072889,2000,250000
11691,22.60725978,113.6013545,22.61143069,113.6058446,2000,250000
11692,23.28983231,113.7138034,23.29398841,113.7182993,2000,250000
11693,23.25677181,113.3457558,23.26093124,113.3502564,2000,250000
11694,23.51375183,113.2378487,23.51789115,113.2423382,2000,250000
11695,23.40589918,113.5431209,23.41003435,113.5475997,2000,250000
11696,23.57577579,113.5341768,23.57990356,113.5386546,2000,250000
11697,23.23167086,113.6868152,23.23583128,113.6913138,2000,250000
11698,23.53018661,113.8528652,23.53432018,113.8573457,2000,250000
11699,23.4391684,113.2647915,23.44331503,113.2692859,2000,250000
11700,23.51779857,113.6778373,23.52194882,113.6823361,2000,250000
11701,23.16943809,113.7317741,23.17359588,113.7362671,2000,250000
11702,23.06561874,113.3232391,23.0697849,113.3277401,2000,250000
11703,23.41862505,113.1077561,23.42276921,113.1122477,2000,250000
11704,23.18606392,113.2423158,23.19021581,113.2468062,2000,250000
11705,23.41014603,113.5073082,23.4142782,113.5117843,2000,250000
11706,23.40602727,113.4983564,23.41015959,113.5028326,2000,250000
11707,23.47664855,113.4132134,23.48079024,113.417703,2000,250000
11708,23.3190377,113.1571101,23.32317878,113.1615943,2000,250000
11709,23.69602547,113.3952614,23.70016255,113.399755,2000,250000
11710,23.15293648,113.4669996,23.15708011,113.4714784,2000,250000
11711,23.44314673,113.5744893,23.44728593,113.5789739,2000,250000
11712,23.56325588,113.6059069,23.56739691,113.6103981,2000,250000
11713,23.4265981,113.8573386,23.43073591,113.8618195,2000,250000
11714,23.44733756,113.8483798,23.4514739,113.85286,2000,250000
11715,23.32706591,113.6508349,23.33122218,113.6553329,2000,250000
11716,23.21109034,113.3412521,23.21525155,113.3457529,2000,250000
11717,23.81139262,113.8932257,23.81552139,113.897712,2000,250000
11718,22.9699809,113.3367349,22.97415012,113.341236,2000,250000
11719,23.18607497,113.2827553,23.19023346,113.2872527,2000,250000
11720,23.22745247,113.6508283,23.23161228,113.6553263,2000,250000
11721,23.4642016,113.1302069,23.46834024,113.1346942,2000,250000
11722,23.29408227,113.188492,23.29822399,113.1929758,2000,250000
11723,23.38106887,113.5252102,23.38520299,113.529687,2000,250000
11724,23.45994971,113.0267572,23.46410615,113.0312638,2000,250000
11725,23.31061214,113.7542396,23.31476127,113.7587286,2000,250000
11726,23.09893518,113.3547453,23.10309941,113.3592452,2000,250000
11727,23.42668621,112.9906958,23.43084462,112.9952034,2000,250000
11728,23.39783515,113.1615994,23.40197311,113.1660832,2000,250000
11729,23.42678049,113.022248,23.43093851,113.0267552,2000,250000
11730,23.47214304,113.8932033,23.47628427,113.8976897,2000,250000
11731,23.07386742,113.2333304,23.0780216,113.2378193,2000,250000
11732,23.53861937,113.291774,23.5427663,113.2962726,2000,250000
11733,23.46801578,113.8752669,23.47215419,113.8797501,2000,250000
11734,22.66565413,113.628311,22.66982829,113.6328062,2000,250000
11735,23.4226958,113.0447775,23.42685155,113.049282,2000,250000
11736,22.85333897,113.5027951,22.85748957,113.5072711,2000,250000
11737,23.21920418,113.5341529,23.22334494,113.5386306,2000,250000
11738,23.51374905,113.7632299,23.5178892,113.7677173,2000,250000
11739,23.08616578,113.5744657,23.09031754,113.5789503,2000,250000
11740,23.55093531,113.5341751,23.555064,113.5386529,2000,250000
11741,23.74116781,113.6418685,23.74530795,113.6463655,2000,250000
11742,23.15707356,113.3322469,23.1612368,113.3367479,2000,250000
11743,23.16097114,113.5744706,23.16512042,113.5789552,2000,250000
11744,23.19838753,113.8573236,23.20253351,113.8618046,2000,250000
11745,23.37698476,113.2378394,23.38112912,113.2423289,2000,250000
11746,23.24005125,113.2692721,23.24420581,113.2737673,2000,250000
11747,22.59477074,113.6372969,22.59894798,113.6417933,2000,250000
11748,23.22359498,113.4446004,23.22773967,113.4490831,2000,250000
11749,23.48488898,113.4535824,23.48902267,113.4580634,2000,250000
11750,23.41033261,113.1122468,23.41447623,113.1167375,2000,250000
11751,23.31900778,113.3367587,23.32316531,113.3412597,2000,250000
11752,22.7993539,113.4356036,22.80351355,113.4400883,2000,250000
11753,23.32713477,113.5296831,23.33127124,113.5341604,2000,250000
11754,23.36437298,113.5744841,23.36851507,113.5789686,2000,250000
11755,23.55504283,113.664344,23.55919152,113.6688428,2000,250000
11756,23.36057321,113.395238,23.36472268,113.3997316,2000,250000
11757,23.30641257,113.9875884,23.31057522,113.9920913,2000,250000
11758,23.15264857,113.5879257,23.15680083,113.5924131,2000,250000
11759,23.18603357,113.7137965,23.19019332,113.7182924,2000,250000
11760,23.45164965,113.4894073,23.4557806,113.4938838,2000,250000
11761,23.17775479,113.2647738,23.18191077,113.2692682,2000,250000
11762,23.12521458,113.7901143,23.12787049,113.794597,1560.902479,142296.286
11763,23.43921524,113.0222489,23.4433728,113.026756,2000,250000
11764,23.32731945,113.1660781,23.3314598,113.1705617,2000,250000
11765,23.70824926,113.7452866,23.71238526,113.7497773,2000,250000
11766,23.21084566,113.5565457,23.21498989,113.5610268,2000,250000
11767,23.17768877,113.6913099,23.18185083,113.6958082,2000,250000
11768,23.12786345,113.5162409,23.13200588,113.5207172,2000,250000
11769,23.26894189,113.8797368,23.27308822,113.8842207,2000,250000
11770,23.6915472,113.8752817,23.69567733,113.8797648,2000,250000
11771,23.38943219,113.2288637,23.39357469,113.2333519,2000,250000
11772,23.69187956,113.3817759,23.69601912,113.3862722,2000,250000
11773,23.47664918,113.4087231,23.48079178,113.4132137,2000,250000
11774,23.09040533,113.5341443,23.09455044,113.5386221,2000,250000
11775,23.35614855,113.5386395,23.36028496,113.5431178,2000,250000
11776,23.30630036,113.5699969,23.31044369,113.5744805,2000,250000
11777,23.10296715,113.5028118,23.10711006,113.5072878,2000,250000
11778,23.40611337,113.0447763,23.41026973,113.0492808,2000,250000
11779,23.24849943,113.4490846,23.25264246,113.4535664,2000,250000
11780,23.28157793,113.2872588,23.2857337,113.2917568,2000,250000
11781,23.16097727,113.5699873,23.16512568,113.5744709,2000,250000
11782,23.12781237,113.5341468,23.13195625,113.5386246,2000,250000
11783,22.61565264,113.655286,22.6198311,113.6597842,2000,250000
11784,23.31061136,113.2423241,23.31475887,113.2468146,2000,250000
11785,23.31061021,113.7452597,23.31476086,113.7497504,2000,250000
11786,23.29804372,113.5475922,23.30218345,113.5520718,2000,250000
11787,23.00750473,113.3952137,23.01166625,113.3997073,2000,250000
11788,23.20259261,113.5341518,23.20673394,113.5386295,2000,250000
11789,23.8072737,113.9336339,23.81141061,113.9381289,2000,250000
11790,23.14882025,113.3637476,23.15298195,113.3682465,2000,250000
11791,23.27311418,113.5610307,23.27725702,113.5655125,2000,250000
11792,23.08203811,113.5565372,23.0861867,113.5610183,2000,250000
11793,23.66274954,113.7318073,23.66688941,113.7363004,2000,250000
11794,23.55918819,113.8439076,23.56332014,113.8483875,2000,250000
11795,23.60069672,113.7542592,23.60483516,113.7587482,2000,250000
11796,23.57594515,113.4759851,23.5800725,113.4804628,2000,250000
11797,23.22742659,113.574475,23.23157357,113.5789596,2000,250000
11798,23.13071156,113.7524625,23.13205392,113.7542277,612.5045284,15874.26021
11799,23.73703254,113.8708024,23.7411604,113.8752849,2000,250000
11800,23.66268352,113.6868441,23.66682817,113.6913427,2000,250000
11801,23.23156707,113.8931876,23.23571701,113.897674,1986.594983,249718.862
11802,23.23172525,113.7901214,23.2358716,113.7946041,2000,250000
11803,23.37278033,113.8125379,23.37691947,113.8170183,2000,250000
11804,23.14443414,113.5341479,23.14857745,113.5386257,2000,250000
11805,23.08218271,113.5028104,23.08632632,113.5072864,2000,250000
11806,23.29830659,113.0627812,23.30246395,113.0672825,2000,250000
11807,23.15683738,113.561023,23.16098425,113.5655048,2000,250000
11808,23.14445645,113.8170029,23.14860338,113.821483,2000,250000
11809,23.21933758,113.3097485,23.22349789,113.3142489,2000,250000
11810,23.36471182,113.4311569,23.368854,113.4356426,2000,250000
11811,23.77016771,113.9741135,23.77431224,113.9786153,2000,250000
11812,23.24436682,113.3772482,23.24852347,113.3817451,2000,250000
11813,23.53027193,113.7048264,23.53442021,113.7093235,2000,250000
11814,23.33531999,113.5969129,23.33946767,113.6014022,2000,250000
11815,23.23164526,113.6733196,23.23580593,113.6778185,2000,250000
11816,23.30249355,113.4176907,23.3066407,113.4221793,2000,250000
11817,23.13609551,113.8438797,23.14024268,113.8483597,2000,250000
11818,23.26504346,113.4759637,23.2691822,113.4804414,2000,250000
11819,22.59475258,113.6193188,22.59892715,113.6238124,2000,250000
11820,23.3937354,113.130202,23.39787663,113.1346894,2000,250000
11821,23.82405977,114.037151,23.82820177,114.0416519,2000,250000
11822,23.50972219,113.3457732,23.5138724,113.3502739,2000,250000
11823,23.1652916,113.2468045,23.16944495,113.2512957,2000,250000
11824,23.12570789,113.8035602,23.12785019,113.8080413,1464.332236,115300.4
11825,23.08649231,113.37274,23.09065495,113.3772376,2000,250000
11826,23.07802249,113.2737561,23.08218325,113.278252,2000,250000
11827,23.22328008,113.6373378,23.22743863,113.6418342,2000,250000
11828,23.5966957,113.3592793,23.60084168,113.3637788,2000,250000
11829,23.64212167,113.4894204,23.64624557,113.4938969,2000,250000
11830,23.55502674,113.6553478,23.55917496,113.659846,2000,250000
11831,23.13206756,113.2243592,23.13621846,113.2288467,2000,250000
11832,23.81567592,113.7946432,23.81980041,113.7991254,2000,250000
11833,23.28588182,113.0807788,23.29003616,113.0852763,2000,250000
11834,23.27742263,113.2827615,23.28157793,113.2872588,2000,250000
11835,23.44752289,113.3187644,23.4516755,113.3232654,2000,250000
11836,23.43488323,113.650842,23.43903557,113.65534,2000,250000
11837,23.14084425,113.1929652,23.14457282,113.1974491,1664.234141,152047.627
11838,23.19430378,113.691311,23.19846528,113.6958093,2000,250000
11839,23.42657325,113.6373513,23.43072447,113.6418477,2000,250000
11840,23.31469336,113.691319,23.31885061,113.6958173,2000,250000
11841,23.4310611,113.1032648,23.43520564,113.1077572,2000,250000
11842,23.46005775,113.1302066,23.46419654,113.134694,2000,250000
11843,23.27745809,113.4893954,23.28159538,113.493872,2000,250000
11844,23.04076854,113.4311347,23.04492188,113.4356203,2000,250000
11845,23.27364229,113.1750411,23.27749803,113.1795245,1790.761269,161922.9886
11846,23.10694427,113.5789514,23.11109623,113.5834368,2000,250000
11847,23.14036989,113.2333348,23.14452186,113.2378237,2000,250000
11848,23.23157357,113.5789596,23.23572131,113.583445,2000,250000
11849,23.16926219,113.6058809,23.17341747,113.610372,2000,250000
11850,22.5364894,113.7092575,22.54066853,113.713754,2000,250000
11851,23.33535771,113.9470896,23.33951444,113.9515872,1869.95984,224371.0598
11852,22.90332185,113.2962294,22.90749108,113.3007284,2000,250000
11853,23.28561975,113.6778218,23.2897785,113.6823206,2000,250000
11854,23.13620739,113.264771,23.14036478,113.2692654,2000,250000
11855,22.90758488,113.4580237,22.91173752,113.462504,2000,250000
11856,23.19422686,113.861804,23.19837343,113.8662854,2000,250000
11857,23.45973661,113.9426013,23.46388798,113.947098,2000,250000
11858,23.31042583,113.6058902,23.31457616,113.6103813,2000,250000
11859,23.15291358,113.4759561,23.15705619,113.4804338,2000,250000
11860,23.36052416,113.3547632,23.36467927,113.3592632,2000,250000
11861,22.58232596,113.6777757,22.58650592,113.6822744,2000,250000
11862,23.2982434,113.3277557,23.30240169,113.3322568,2000,250000
11863,23.21522606,113.3322508,23.21938731,113.3367519,2000,250000
11864,23.26910883,113.2647799,23.27326162,113.2692744,2000,250000
11865,23.4557938,113.4894076,23.4599246,113.4938841,2000,250000
11866,23.24402964,113.8842188,23.24817757,113.8887034,2000,250000
11867,23.46818986,113.2827744,23.47233821,113.2872718,2000,250000
11868,23.48493149,113.112252,23.48907235,113.1167427,2000,250000
11869,23.60074238,113.4894175,23.60486779,113.493894,2000,250000
11870,22.7074412,113.529642,22.71159712,113.5341194,2000,250000
11871,23.28985107,113.7811582,23.29399658,113.7856423,2000,250000
11872,23.61742485,113.4266883,23.62155859,113.4311748,2000,250000
11873,23.21925243,113.7093024,23.22341156,113.713799,2000,250000
11874,22.9284517,113.4131756,22.93261212,113.4176653,2000,250000
11875,23.15693685,113.5207189,23.16107855,113.5251954,2000,250000
11876,23.31874215,113.5744811,23.3228859,113.5789656,2000,250000
11877,23.27307525,113.6013978,23.27722604,113.605888,2000,250000
11878,23.45981204,113.8259833,23.46394743,113.8304629,2000,250000
11879,23.42686267,113.4580591,23.4309978,113.4625394,2000,250000
11880,22.828524,113.4221466,22.8326855,113.4266342,2000,250000
11881,23.63795785,113.4983723,23.64208157,113.5028484,2000,250000
11882,23.74131738,113.7363055,23.74545366,113.7407978,2000,250000
11883,23.30243997,113.4580506,23.30657963,113.4625308,2000,250000
11884,23.16117266,113.3007454,23.1653342,113.3052451,2000,250000
11885,23.21093653,113.8080468,23.21508174,113.8125274,2000,250000
11886,23.10697902,113.5565389,23.11112677,113.56102,2000,250000
11887,23.12356947,113.6283407,23.12773017,113.6328359,2000,250000
11888,23.28994345,113.3277551,23.29410204,113.3322562,2000,250000
11889,23.48891454,113.2198969,23.49305207,113.2243836,2000,250000
11890,23.47640303,113.8170249,23.4805381,113.821505,2000,250000
11891,23.08645121,113.4625158,23.09059763,113.4669954,2000,250000
11892,23.8774921,113.8708118,23.88161496,113.8752943,2000,250000
11893,23.21932793,113.2064225,23.22347363,113.2109077,2000,250000
11894,23.55519259,113.2109302,23.55932655,113.2154158,1993.644989,249940.9629
11895,23.20691173,113.3277494,23.21107324,113.3322506,2000,250000
11896,23.25665434,113.2602858,23.26080682,113.2647794,2000,250000
11897,23.61715252,113.5386571,23.62127927,113.5431354,2000,250000
11898,23.49719142,113.2827764,23.50133869,113.2872738,2000,250000
11899,23.37704069,113.0267515,23.38120018,113.0312582,2000,250000
11900,23.36850465,113.9066574,23.37265228,113.9111466,2000,250000
11901,22.66162009,113.7092656,22.66579583,113.7136106,1803.609611,191092.2
11902,23.54274873,113.2288742,23.54688556,113.2333623,2000,250000
11903,23.20271637,113.2064214,23.20686264,113.2109065,2000,250000
11904,23.28140644,113.6418378,23.28556347,113.6463349,2000,250000
11905,23.30636924,113.6778232,23.31052726,113.682322,2000,250000
11906,23.09051181,113.2917437,23.0946747,113.2962422,2000,250000
11907,23.10298066,113.4983359,23.10712362,113.5028121,2000,250000
11908,23.33978102,113.4580531,23.34391934,113.4625334,2000,250000
11909,23.16944644,113.2647732,23.1736027,113.2692677,2000,250000
11910,23.37695528,113.7946136,23.38109588,113.7990958,2000,250000
11911,23.43514153,113.0492825,23.43929617,113.0537862,2000,250000
11912,23.45989099,113.7632263,23.46403314,113.7677136,2000,250000
11913,23.10222142,113.6463228,23.10281251,113.6468016,212.9984226,1890.15745
11914,23.14456014,113.3052436,23.14872264,113.3097437,2000,250000
11915,23.48058207,113.7946205,23.48471886,113.7991027,2000,250000
11916,23.79091473,113.7632488,23.7950447,113.7677361,2000,250000
11917,23.24407351,113.5520679,23.24821585,113.5565482,2000,250000
11918,23.72083583,113.3997564,23.72497117,113.4042491,2000,250000
11919,23.39789466,113.112246,23.40203873,113.1167367,2000,250000
11920,23.28584932,113.4535687,23.28999028,113.4580497,2000,250000
11921,23.17778152,113.2153899,23.18192966,113.2198761,2000,250000
11922,23.40167874,113.6148788,23.40582742,113.6193717,2000,250000
11923,23.06570517,113.3727386,23.0698685,113.3772362,2000,250000
11924,22.53644219,113.6822711,22.54062322,113.6867699,2000,250000
11925,23.49704224,113.5565648,23.50117613,113.5610459,2000,250000
11926,23.06958518,113.547577,23.07373272,113.5520566,2000,250000
11927,23.28987847,113.2872594,23.29403394,113.2917574,2000,250000
11928,23.90636518,113.8977181,23.91049147,113.9022053,2000,250000
11929,23.18191698,113.2782587,23.18607497,113.2827553,2000,250000
11930,23.26926275,113.3682545,23.27341975,113.3727528,2000,250000
11931,23.42662192,113.8438988,23.43075879,113.8483788,2000,250000
11932,23.22326961,113.6283473,23.22742692,113.6328425,2000,250000
11933,23.13622307,113.2243595,23.14037383,113.2288469,2000,250000
11934,23.24847176,113.4625269,23.25261269,113.4670064,2000,250000
11935,23.29816945,113.2782665,23.30232335,113.2827632,2000,250000
11936,23.39771319,113.7677092,23.40185689,113.7721957,2000,250000
11937,23.33153519,113.4221811,23.33568038,113.4266687,2000,250000
11938,23.33153091,113.1212213,23.33567581,113.1257103,2000,250000
11939,23.71230942,113.6868475,23.71645224,113.6913461,2000,250000
11940,23.41440225,113.1705674,23.41853931,113.1750509,2000,250000
11941,23.38094361,113.6058948,23.38509139,113.610386,2000,250000
11942,23.21513358,113.2557905,23.21928676,113.2602832,2000,250000
11943,23.28151478,113.8080514,23.28565753,113.8125321,2000,250000
11944,22.53648235,113.7047607,22.54066195,113.7092577,2000,250000
11945,23.83620071,113.9426261,23.84033828,113.9471228,2000,250000
11946,23.36048909,113.4714923,23.36462487,113.4759705,2000,250000
11947,23.4182972,113.947095,23.42245091,113.9515926,2000,250000
11948,23.19021581,113.2468062,23.19436832,113.2512974,2000,250000
11949,23.67086395,113.5745045,23.67499471,113.5789891,2000,250000
11950,23.29416525,113.3682562,23.29832137,113.3727546,2000,250000
11951,23.62982175,113.3727776,23.63396493,113.3772752,2000,250000
11952,23.42276921,113.1122477,23.42691236,113.1167384,2000,250000
11953,23.1071283,113.28275,23.11128944,113.2872474,2000,250000
11954,23.7082201,113.7138316,23.71236082,113.7183275,2000,250000
11955,23.19835224,113.6283456,23.20251041,113.6328408,2000,250000
11956,23.40591043,113.5386428,23.41004501,113.5431211,2000,250000
11957,23.16935143,113.8349229,23.1734972,113.8394026,2000,250000
11958,23.27320067,113.5252029,23.27733867,113.5296797,2000,250000
11959,23.44348521,113.1257177,23.44762529,113.1302057,2000,250000
11960,23.33977644,113.3502618,23.34393264,113.3547621,2000,250000
11961,23.84874183,113.7408049,23.85287356,113.7452965,1967.857409,244160.8268
11962,23.83635421,113.7452953,23.84048561,113.7497861,2000,250000
11963,23.43502522,113.7497585,23.43917057,113.7542483,2000,250000
11964,23.66259146,113.574504,23.66672252,113.5789885,2000,250000
11965,23.2399654,113.5341543,23.24410544,113.538632,2000,250000
11966,23.36025424,113.9515886,23.36441082,113.956087,2000,250000
11967,23.14872027,113.2019334,23.15286796,113.206418,2000,250000
11968,22.85317798,113.5654846,22.85733515,113.5699674,2000,250000
11969,23.41826365,113.5879432,23.42240649,113.5924306,2000,250000
11970,23.31899305,113.03576,23.32315374,113.0402658,2018.738941,248542.8095
11971,23.26071186,113.8349289,23.26485446,113.8394086,2000,250000
11972,23.71651349,113.7363038,23.72065068,113.7407961,2000,250000
11973,23.3851628,113.843896,23.38930118,113.848376,2000,250000
11974,23.69990971,113.8215197,23.70403632,113.8259996,2000,250000
11975,23.16115843,113.2198747,23.16530773,113.2243614,2000,250000
11976,23.53049922,113.4087268,23.53463981,113.4132174,2000,250000
11977,23.24817327,113.587932,23.25232224,113.5924194,2000,250000
11978,22.97826361,113.4848987,22.98241113,113.4893755,2000,250000
11979,23.51778149,113.66884,23.52193169,113.6733389,2000,250000
11980,22.60740148,113.7047653,22.61157929,113.7092623,2000,250000
11981,23.49731141,113.3547727,23.50146148,113.3592726,2000,250000
11982,23.28586407,113.0672814,23.29002104,113.0717817,2000,250000
11983,23.13205143,113.2468023,23.1362059,113.2512935,2000,250000
11984,23.51378103,113.2109274,23.51791653,113.215413,2000,250000
11985,23.25663568,113.7901231,23.26078115,113.7946058,2000,250000
11986,23.19436805,113.2557891,23.19852194,113.2602819,2000,250000
11987,23.31483304,113.323256,23.31899065,113.3277571,2000,250000
11988,23.38924255,113.6193706,23.39339247,113.6238643,2000,250000
11989,23.23990379,113.5610285,23.24404781,113.5655103,2000,250000
11990,23.51796323,113.4804585,23.52209233,113.4849357,2000,250000
11991,23.35212495,113.2962596,23.35627928,113.3007587,2000,250000
11992,23.35195091,113.5610359,23.35609092,113.5655177,2000,250000
11993,23.4680024,113.6238692,23.47215016,113.6283637,2000,250000
11994,23.38130364,113.1212247,23.38544674,113.1257137,2000,250000
11995,23.4267758,113.3052628,23.43092829,113.3097629,2000,250000
11996,23.38512914,113.5610381,23.38926794,113.5655199,2000,250000
11997,23.79899674,113.9156644,23.80313034,113.9201555,2000,250000
11998,23.46420116,113.4356492,23.46833882,113.4401338,2000,250000
11999,23.40204186,113.0987695,23.40618838,113.1032631,2000,250000
12000,23.23590501,113.5028207,23.24004341,113.5072967,2000,250000
12001,23.36436335,113.5834535,23.36850724,113.5879399,2000,250000
12002,23.32721457,113.2782685,23.33136743,113.2827651,2000,250000
12003,23.0449296,113.3862271,23.04909153,113.3907224,2000,250000
12004,22.94916169,113.4759423,22.95331084,113.4804201,2000,250000
12005,23.41429967,113.7542466,23.41844502,113.7587356,2000,250000
12006,23.46824985,113.0312641,23.47033864,113.0335361,856.879898,37629.87747
12007,23.39789838,113.4042262,23.40204477,113.4087179,2000,250000
12008,23.19834186,113.6148654,23.20249781,113.6193583,2000,250000
12009,23.35618269,113.8170169,23.36032219,113.821497,2000,250000
12010,23.04078054,113.4042016,23.04493929,113.4086933,2000,250000
12011,23.33553222,113.2962585,23.33968716,113.3007575,2000,250000
12012,23.39753236,113.9021715,23.40167804,113.9066596,2000,250000
12013,23.2107948,113.1973053,23.21103735,113.1974536,79.36478192,241.805008
12014,23.21515796,113.2917521,23.21931664,113.2962506,2000,250000
12015,23.37284207,113.2782716,23.37699328,113.2827682,2000,250000
12016,23.38957558,113.4446118,23.39371432,113.4490946,2000,250000
12017,23.35203545,113.9830891,23.35619616,113.9875917,2000,250000
12018,23.09031754,113.5789503,23.09447006,113.5834357,2000,250000
12019,23.25259495,113.3322534,23.25675489,113.3367544,2000,250000
12020,23.11543047,113.2692637,23.11958928,113.2737589,2000,250000
12021,23.37681402,113.8797438,23.38095646,113.8842278,2000,250000
12022,23.36444799,113.677827,23.36860389,113.6823258,2000,250000
12023,23.62120296,113.6104017,23.6253427,113.6148937,2000,250000
12024,23.7580531,113.992121,23.76196661,113.9966241,1923.594873,230793.625
12025,23.23608066,113.3997227,23.24023373,113.4042153,2000,250000
12026,23.46416616,113.3547704,23.46831746,113.3592703,2000,250000
12027,23.76190511,113.6823523,23.7660463,113.6868511,2000,250000
12028,23.07807507,113.314239,23.08224042,113.3187396,2000,250000
12029,23.3604711,113.1840133,23.36461024,113.1884968,2000,250000
12030,23.41429706,113.2468213,23.41844155,113.2513125,2000,250000
