OBJECTID,左上经度_02,左上纬度_02,右下经度_02,右下纬度_02
21519,113.4535477,22.97834109,113.4580287,22.9824923
21520,113.7407698,23.33135315,113.7452614,23.3355038
21521,113.596917,23.39753028,113.6014063,23.40167568
21522,113.2692546,22.97820491,113.2737498,22.98236811
21523,113.8170525,23.88584371,113.8215326,23.88996388
21524,113.7318189,23.83221552,113.736312,23.83634927
21525,113.2827775,23.51376035,113.2872749,23.51790701
21526,113.9022037,23.88572366,113.9066917,23.88985153
21527,113.399735,23.4144809,113.4042277,23.41862755
21528,113.3817488,23.30248173,113.386245,23.30663563
21529,113.6868279,23.42251417,113.6913265,23.42666772
21530,113.0537854,23.42686142,113.0582884,23.43101565
21531,113.426661,23.22361732,113.4311475,23.22776545
21532,113.7721993,23.45574284,113.7766849,23.45988367
21533,113.381773,23.65051858,113.3862693,23.65465967
21534,113.8573266,23.24406541,113.8618075,23.24820979
21535,113.4042331,23.49736356,113.4087248,23.50150627
21536,113.0852774,23.30663545,113.0897738,23.31078815
21537,113.8304599,23.41835666,113.8349396,23.42249355
21538,113.3457552,23.24846892,113.3502559,23.25262865
21539,113.1795242,23.27334739,113.1840076,23.27748956
21540,113.2378453,23.46403764,113.2423348,23.46817881
21541,113.2199012,23.55103995,113.2243878,23.55517519
21542,113.8528488,23.28143277,113.8573293,23.28557546
21543,113.0357676,23.43096327,113.0402734,23.43511986
21544,113.224371,23.30647624,113.2288584,23.31062109
21545,113.4983153,22.79504197,113.5027915,22.79919424
21546,113.7901655,23.88588526,113.7946482,23.89000784
21547,113.1840124,23.34802768,113.188496,23.35216727
21548,113.3907626,23.62984024,113.395257,23.63398057
21549,113.4490684,23.01162959,113.4535502,23.01578051
21550,113.7990905,23.30227902,113.8035722,23.30642184
21551,113.5610337,23.31876306,113.5655155,23.32290427
21552,114.0010986,23.33415702,114.0018952,23.33549818
21553,113.852855,23.37685298,113.8573356,23.38099222
21554,113.9695874,23.389324,113.9740886,23.39348207
21555,113.6373082,22.76986302,113.6418046,22.77403564
21556,113.6328708,23.6543187,113.6373668,23.65846088
21557,113.1481469,23.40200406,113.1526319,23.40614282
21558,113.4714685,23.01158013,113.4759468,23.01572783
21559,113.5654749,22.70319125,113.5699577,22.70735255
21560,113.8573328,23.33951642,113.8618138,23.34365741
21561,113.4176718,23.02830234,113.4221605,23.03245878
21562,113.0312591,23.39363996,113.0357654,23.39779842
21563,113.929146,23.89399087,113.93364,23.89812385
21564,113.3277605,23.36876881,113.3322616,23.37292457
21565,113.7183244,23.66687125,113.7228198,23.67101292
21566,113.5699952,23.28140053,113.5744789,23.28554475
21567,113.8259808,23.42251051,113.8304604,23.42664728
21568,113.5565496,23.26897197,113.5610307,23.27311418
21569,113.5430837,22.84489571,113.5475626,22.84904943
21570,113.4311581,23.38130031,113.4356437,23.38544191
21571,113.237834,23.29816509,113.2423236,23.3023123
21572,113.1436644,23.43931922,113.1481498,23.44345706
21573,113.7632207,23.37698191,113.7677081,23.3811271
21574,113.0852802,23.34812324,113.0897767,23.35227444
21575,113.5834667,23.56326412,113.5879531,23.56740066
21576,113.9066901,23.86507943,113.9111792,23.86920889
21577,113.2019405,23.25255141,113.206425,23.25669551
21578,113.206429,23.31479924,113.2109141,23.31894155
21579,113.4311595,23.40203253,113.4356452,23.40617337
21580,113.2782606,23.21099075,113.2827573,23.21514772
21581,113.7946188,23.45572035,113.799101,23.45985806
21582,113.614872,23.29797992,113.6193649,23.30213236
21583,113.3727514,23.25266437,113.377249,23.25682137
21584,113.4131742,22.90764003,113.4176639,22.91180106
21585,113.8797338,23.22327359,113.8842178,23.22742153
21586,113.6913179,23.29809525,113.6958162,23.30225309
21587,113.8125657,23.78672841,113.8170461,23.79085231
21588,113.4670261,23.53870526,113.4715048,23.54283501
21589,113.6328474,23.30214497,113.6373433,23.30630013
21590,113.1167304,23.31078876,113.1212202,23.31493519
21591,113.4983675,23.5676013,113.5028436,23.57172764
21592,113.6148747,23.33947072,113.6193676,23.34362167
21593,113.7497468,23.26080833,113.7542366,23.26495999
21594,113.8170316,23.57579821,113.8215117,23.57992959
21595,113.269276,23.29816324,113.2737712,23.30231573
21596,113.3997087,23.03246203,113.4042013,23.03662191
21597,113.5700181,23.62536378,113.5745018,23.62949535
21598,113.2288517,23.21099359,113.2333399,23.21514246
21599,113.848384,23.50948608,113.8528641,23.51362012
21600,113.4849346,23.50552462,113.4894113,23.50965384
21601,113.3232696,23.51382169,113.3277707,23.517972
21602,113.7002713,22.65743611,113.7047688,22.66161304
21603,113.5789885,23.66672252,113.5834739,23.67085433
21604,113.5430826,22.82823695,113.5475615,22.83239115
21605,113.911179,23.86507985,113.9156691,23.86921022
21606,113.5699598,22.74069474,113.5744435,22.74485588
21607,113.4625071,22.95751774,113.4669866,22.96166824
21608,113.4670112,23.32316596,113.47149,23.32730363
21609,113.7317902,23.41014357,113.7362833,23.41429281
21610,113.6507954,22.72404424,113.6552933,22.72821954
21611,113.8483697,23.29389132,113.8528499,23.29803326
21612,113.2288716,23.50547486,113.2333598,23.50961307
21613,113.4849383,23.55936066,113.489415,23.56348789
21614,113.2827694,23.39357996,113.2872667,23.39773106
21615,113.2154009,23.33967873,113.2198871,23.34382117
21616,113.1795364,23.45168954,113.1840198,23.45582523
21617,113.7677044,23.32720564,113.7721909,23.3313519
21618,113.058279,23.29414829,113.0627812,23.29830659
21619,113.6463384,23.33950442,113.650836,23.34365984
21620,113.5923887,22.7823406,113.596877,22.78650511
21621,113.5520909,23.58815026,113.5565712,23.59228001
21622,113.3637533,23.23189236,113.3682522,23.23605121
21623,113.413209,23.41448165,113.4176987,23.41862563
21624,113.3187351,23.01570771,113.323236,23.0198753
21625,113.7048111,23.30226837,113.7093082,23.30642502
21626,113.7990883,23.26907686,113.80357,23.27322087
21627,113.242306,23.04028835,113.2467962,23.04059561
21628,113.7677025,23.2981605,113.772189,23.3023078
21629,113.2692876,23.46817949,113.2737828,23.47232578
21630,113.4311682,23.52634559,113.4356538,23.53048183
21631,113.6193616,23.2523256,113.6238552,23.25648045
21632,113.5431139,23.30220413,113.5475927,23.30634306
21633,113.3412405,23.04070386,113.3457413,23.04487076
21634,113.5969319,23.62120252,113.6014212,23.62533964
21635,113.3907355,23.24022786,113.3952299,23.24438245
21636,113.5207364,23.4183971,113.525213,23.42252952
21637,113.749761,23.47232262,113.7542508,23.4764666
21638,113.1556391,23.28999304,113.1571084,23.29414055
21639,113.1974728,23.49309121,113.2019571,23.4972262
21640,113.291763,23.37700352,113.2962616,23.38115641
21641,113.6148662,23.21080119,113.6193591,23.2149567
21642,113.5430744,22.70323765,113.5475533,22.70739526
21643,113.3277591,23.34803055,113.3322602,23.35218705
21644,113.0672879,23.38128075,113.0717882,23.38543428
21645,113.498344,23.22346179,113.5028202,23.22760067
21646,113.1974626,23.34385508,113.2019469,23.34799555
21647,113.5251726,22.81578958,113.5296494,22.81994215
21648,113.2153961,23.26913555,113.2198823,23.27328052
21649,113.6418397,23.31045574,113.6463368,23.31461173
21650,113.6913517,23.79911094,113.69585,23.80325041
21651,113.875262,23.39340584,113.8797452,23.397547
21652,113.695824,23.41838521,113.7003219,23.42253841
21653,113.3862583,23.49735411,113.3907536,23.50150014
21654,113.7811562,23.2607966,113.7856404,23.26494314
21655,113.2872735,23.49719623,113.2917715,23.50134412
21656,113.4311202,22.82851637,113.4356059,22.83267608
21657,113.5251643,22.69078008,113.5296412,22.69493605
21658,113.3322531,23.24844343,113.3367541,23.25260352
21659,113.6148268,22.60309195,113.6193196,22.60726551
21660,113.6283742,23.62949078,113.6328695,23.63363325
21661,113.893186,23.20665143,113.8976724,23.21080223
21662,113.5386415,23.38517897,113.5431198,23.38931431
21663,113.3997333,23.38960452,113.4042259,23.39375209
21664,113.6238122,22.59475606,113.6283067,22.59893136
21665,113.188498,23.38119873,113.1929817,23.3853373
21666,113.1660787,23.33561671,113.1705623,23.33975676
21667,113.8618192,23.42659083,113.8663006,23.43072908
21668,113.7273125,23.64619848,113.7318065,23.65033964
21669,113.6508589,23.68743304,113.6553569,23.69157603
21670,113.7946152,23.4018344,113.7990974,23.4059741
21671,113.0537865,23.44344079,113.0582895,23.44759441
21672,113.9560941,23.47219261,113.9605932,23.47576727
21673,113.3232388,23.06146092,113.3277399,23.0656272
21674,113.6688287,23.34783998,113.6733276,23.35199644
21675,113.1660764,23.30242408,113.17056,23.30656532
21676,113.323236,23.0198753,113.327737,23.02404291
21677,113.4625486,23.5635591,113.4670281,23.56768851
21678,113.3457541,23.2318614,113.3502547,23.23602171
21679,113.2468101,23.24835225,113.2513013,23.25250274
21680,113.6958469,23.75779715,113.7003448,23.76193782
21681,113.5699941,23.26479768,113.5744778,23.26894248
21682,113.8394486,23.86515801,113.8439283,23.86927867
21683,113.4625107,23.01160191,113.4669903,23.01575073
21684,113.3052555,23.31895063,113.3097555,23.32310705
21685,113.4714985,23.45169909,113.4759768,23.45583152
21686,113.6868246,23.37275957,113.6913232,23.37691495
21687,113.4087364,23.6670788,113.413227,23.67121434
21688,113.5386487,23.49294087,113.543127,23.49707224
21689,113.5117778,23.31888915,113.516254,23.32302475
21690,113.8349376,23.39347269,113.8394173,23.3976105
21691,113.8573263,23.23991359,113.8618073,23.24405813
21692,113.8618135,23.33950915,113.8662949,23.34365058
21693,113.3502527,23.20695398,113.354753,23.21111488
21694,113.2962543,23.27328823,113.3007533,23.2774454
21695,113.0042174,23.41429053,113.0087254,23.41844967
21696,113.8573258,23.23160953,113.8618067,23.23575437
21697,113.6418513,23.48459649,113.6463484,23.48874611
21698,113.6913407,23.63787068,113.6958391,23.64201602
21699,113.3997215,23.21947139,113.4042142,23.22362505
21700,113.7228181,23.64619359,113.7273128,23.65033541
21701,113.6958182,23.33129719,113.700316,23.33545355
21702,113.704836,23.67098772,113.7093331,23.67513079
21703,113.7946069,23.27738458,113.7990891,23.28152878
21704,113.8259921,23.59233895,113.8304717,23.59646942
21705,113.8707874,23.50945004,113.8752699,23.5135863
21706,113.7093289,23.61307445,113.7138255,23.6172192
21707,113.5117843,23.4142782,113.5162604,23.41841032
21708,113.3817699,23.60500388,113.3862661,23.60914665
21709,113.5655257,23.47631123,113.5700084,23.48044749
21710,113.1346957,23.4890564,113.1391824,23.49319348
21711,113.7183141,23.51372515,113.7228094,23.5178725
21712,113.4714671,22.99078109,113.4759454,22.99492944
21713,113.7407623,23.21928607,113.7452538,23.2234407
21714,113.8080611,23.42668775,113.8125418,23.43082523
21715,113.359256,23.26094679,113.3637555,23.26510508
21716,113.7228252,23.74957147,113.7273198,23.75370951
21717,113.7811643,23.38111762,113.7856484,23.38525984
21718,113.0582776,23.27339658,113.0627798,23.27755562
21719,113.5476016,23.43905093,113.5520812,23.44318553
21720,113.3547758,23.54287006,113.3592758,23.54701844
21721,113.7183146,23.5220087,113.72281,23.52615573
21722,113.6868191,23.28978698,113.6913176,23.29394534
21723,113.6418635,23.66673985,113.6463605,23.67088271
21724,113.7002688,22.61990599,113.7047664,22.62408388
21725,113.7003099,23.24415096,113.7048075,23.24831008
21726,113.5207412,23.48884772,113.5252177,23.49297752
21727,113.0672811,23.28171372,113.0717814,23.28587085
21728,113.1750487,23.38537082,113.1795321,23.38950891
21729,113.2513072,23.33965052,113.2557992,23.34379851
21730,113.3727626,23.41445766,113.3772602,23.41860882
21731,113.8304478,23.23581082,113.8349275,23.23995426
21732,113.704805,23.21093989,113.7093021,23.21509975
21733,113.3772499,23.2692746,113.3817468,23.27343037
21734,113.3052311,22.95744087,113.3097311,22.96160938
21735,113.3367536,23.24430034,113.3412546,23.24846052
21736,113.4356095,22.8868085,113.4400942,22.89096566
21737,113.8887061,23.28968617,113.8931917,23.29383324
21738,113.480461,23.55523295,113.4849383,23.55936066
21739,113.7138031,23.28568211,113.718299,23.28983837
21740,113.9786142,23.7577817,113.9831163,23.7619271
21741,113.107753,23.37301586,113.1122446,23.37716169
21742,113.5207094,23.01559628,113.525186,23.01974259
21743,113.6238596,23.32288236,113.6283541,23.32703543
21744,113.68234,23.57991641,113.6868388,23.58406428
21745,113.2872574,23.26082401,113.2917554,23.26498052
21746,113.4714869,23.28165802,113.4759651,23.28579665
21747,113.3682588,23.33150898,113.3727571,23.33566374
21748,113.6238528,23.21911285,113.6283473,23.22326961
21749,113.0492834,23.44757537,113.0537871,23.45172955
21750,113.031261,23.4226608,113.0357673,23.4268182
21751,113.641846,23.40585174,113.6463431,23.41000426
21752,113.4625271,23.25262328,113.4670067,23.25676406
21753,113.318754,23.29407673,113.3232549,23.29823494
21754,113.8887396,23.7990019,113.8932251,23.80313031
21755,113.8170469,23.80324688,113.821527,23.80736995
21756,113.6958124,23.24414315,113.7003102,23.24830262
21757,113.6418543,23.53016023,113.6463514,23.53430815
21758,113.4849241,23.35215711,113.4894008,23.35629198
21759,113.1346877,23.37299661,113.1391744,23.37713798
21760,113.9201296,23.40997383,113.9246217,23.41412266
21761,113.7587561,23.72065453,113.7632443,23.7247878
21762,113.5207261,23.26491192,113.5252027,23.26904988
21763,113.3952351,23.31908989,113.3997287,23.32324087
21764,113.7137984,23.21510634,113.7182943,23.21926508
21765,113.2602992,23.45574467,113.2647929,23.45988993
21766,113.4938898,23.54277237,113.498366,23.54689975
21767,113.6913455,23.70818308,113.6958438,23.71232584
21768,113.4580175,22.81597755,113.4624978,22.82013282
21769,113.7946222,23.50543825,113.7991044,23.50957411
21770,113.6958349,23.57994131,113.7003328,23.58408852
21771,113.6418405,23.3229032,113.6463376,23.32705875
21772,113.6148257,22.58640742,113.6193186,22.5905814
21773,113.7676969,23.21513458,113.7721835,23.21928482
21774,113.8573627,23.79077819,113.8618436,23.79490259
21775,113.6372993,22.63230664,113.6417957,22.63648291
21776,113.3034643,22.87002657,113.3052253,22.87137535
21777,113.3547416,23.04488691,113.3592416,23.04905288
21778,113.2064222,23.21517526,113.2109074,23.2193211
21779,113.6328551,23.41827708,113.637351,23.42242802
21780,113.7272918,23.3396395,113.7317857,23.34379199
21781,113.7317799,23.25664728,113.736273,23.26080205
21782,113.9022001,23.83204234,113.9066882,23.83617209
21783,113.8662982,23.39341791,113.87078,23.39755789
21784,113.43118,23.69601658,113.4356657,23.70014654
21785,113.7766972,23.64206759,113.7811821,23.64620082
21786,113.8887113,23.36851157,113.8931968,23.37265581
21787,113.3637816,23.64222097,113.3682806,23.64636481
21788,113.6823314,23.45151906,113.6868302,23.45567169
21789,113.8752811,23.68327621,113.8797643,23.68740665
21790,113.6868188,23.28563678,113.6913174,23.2897953
21791,113.5386329,23.25655999,113.5431112,23.26069997
21792,113.7092596,22.5698669,113.7137562,22.5740452
21793,113.3142726,23.57177719,113.3187733,23.57592496
21794,113.2962526,23.24838133,113.3007516,23.25253938
21795,113.7991114,23.61307808,113.803593,23.61720946
21796,113.7811723,23.50131139,113.7856565,23.50544916
21797,113.7811774,23.57584946,113.7856616,23.57998447
21798,113.6328425,23.22742692,113.6373384,23.23158472
21799,113.5341634,23.3768971,113.5386412,23.38103221
21800,113.6823203,23.28562831,113.6868191,23.28978698
21801,113.5028266,23.32306523,113.5073026,23.32720054
21802,113.0852828,23.3854494,113.0897792,23.38959924
21803,113.0717808,23.27757001,113.0762803,23.28172643
21804,113.1884994,23.40193095,113.1929831,23.40606875
21805,113.7766716,23.26080047,113.7811565,23.26494768
21806,113.4580654,23.51801885,113.4625457,23.5221506
21807,113.06728,23.26511088,113.0717803,23.26926859
21808,113.7317885,23.38526628,113.7362816,23.38941642
21809,113.7048128,23.32716375,113.7093099,23.33131951
21810,113.6103767,23.24401785,113.6148687,23.24817139
21811,113.6868343,23.5178156,113.6913329,23.52196562
21812,113.8618051,23.21083959,113.8662865,23.21498558
21813,113.9111536,23.48042614,113.9156437,23.48457054
21814,113.7228019,23.40598863,113.7272965,23.41013934
21815,113.7991091,23.57996727,113.8035908,23.58409988
21816,113.4087335,23.62570868,113.4132241,23.62984574
21817,113.493868,23.22347518,113.4983443,23.22761418
21818,113.7766911,23.55101284,113.781176,23.55514944
21819,113.7137589,22.61575653,113.7182547,22.61993314
21820,113.58796,23.67085087,113.5924056,23.67276942
21821,112.9861898,23.44325248,112.9906972,23.44741003
21822,113.2513139,23.43916691,113.2558059,23.44331126
21823,113.8797384,23.2938444,113.8842224,23.29798985
21824,113.1077475,23.29419336,113.1122391,23.29834203
21825,113.4311509,23.27758276,113.4356366,23.28172809
21826,113.4445687,22.75767789,113.4490515,22.76183699
21827,113.5117447,22.8241595,113.5162209,22.82831107
21828,113.7946238,23.5302889,113.7991061,23.53442383
21829,113.3052495,23.23178733,113.3097496,23.23594685
21830,113.987623,23.82804559,113.992126,23.83218914
21831,113.5118023,23.67928282,113.5162783,23.68175352
21832,113.2243799,23.43918406,113.2288674,23.44332407
21833,113.3682585,23.32736027,113.3727569,23.3315152
21834,113.7677131,23.45574528,113.7721996,23.45988684
21835,113.1974542,23.21934284,113.2019385,23.22348774
21836,113.5789192,22.61144332,113.5834046,22.61560961
21837,113.1795321,23.38950891,113.1840155,23.39364688
21838,113.6913243,23.39350163,113.6958226,23.39765603
21839,113.6418587,23.59640152,113.6463558,23.60054698
21840,113.875255,23.28554929,113.8797382,23.28969435
21841,113.6733187,23.21918809,113.6778177,23.22334919
21842,113.6958318,23.53439788,113.7003297,23.53854678
21843,113.224387,23.54275334,113.2288745,23.5468895
21844,113.9876244,23.84869587,113.9921273,23.85283869
21845,113.5386515,23.53436013,113.5431298,23.53848997
21846,113.3997278,23.31079341,113.4042205,23.31494383
21847,113.5610412,23.43073333,113.5655229,23.43487045
21848,113.417656,22.79520335,113.4221446,22.79936669
21849,113.4983449,23.23591852,113.502821,23.24005696
21850,113.2423219,23.27741159,113.2468123,23.28156029
21851,113.4759802,23.50554941,113.4804579,23.50967937
21852,113.3187492,23.22350596,113.3232501,23.22766665
21853,113.8976845,23.39753368,113.9021718,23.4016785
21854,113.8842294,23.40583468,113.888714,23.40997678
21855,113.9201555,23.80313034,113.9246475,23.80726471
21856,113.5386122,22.94481904,113.5430905,22.94896926
21857,113.70933,23.62962617,113.7138266,23.6337703
21858,113.6193794,23.52185297,113.6238731,23.52599799
21859,113.5431236,23.44735067,113.5476024,23.45148431
21860,113.9246437,23.74941405,113.9291366,23.75355125
21861,113.502843,23.56344779,113.5073189,23.56757424
21862,113.5699571,22.69901588,113.5744408,22.70317813
21863,113.4715117,23.64217111,113.4759899,23.64629648
21864,113.2647805,23.27741025,113.2692749,23.28156275
21865,113.1974567,23.25671042,113.201941,23.260854
21866,113.1032602,23.36472168,113.1077527,23.36886866
21867,113.3502627,23.35222075,113.3547629,23.3563765
21868,113.534121,22.73660376,113.5385988,22.74075937
21869,113.4535707,23.31489757,113.4580517,23.31903748
21870,113.4356363,23.2775776,113.4401209,23.28172206
21871,113.2782626,23.24005746,113.2827592,23.24421343
21872,113.9965935,23.30228957,114.0010968,23.30645272
21873,113.4625494,23.57597864,113.4670289,23.58010759
21874,113.8125448,23.47641094,113.8170252,23.48054626
21875,113.6868324,23.48881942,113.691331,23.49297051
21876,113.5341656,23.41006803,113.5386434,23.41420195
21877,113.5431234,23.44320621,113.5476022,23.44734001
21878,113.2513063,23.32720485,113.2557984,23.33135329
21879,113.700323,23.43911839,113.7048206,23.44327047
21880,113.547593,23.31049252,113.5520726,23.31463181
21881,113.718316,23.54271487,113.7228114,23.54686114
21882,113.507302,23.31890267,113.5117781,23.32303816
21883,113.4714553,22.81594583,113.4759336,22.82009932
21884,113.2198865,23.3355245,113.2243732,23.33966768
21885,113.933629,23.73288891,113.938124,23.73702849
21886,113.1974643,23.36874145,113.2019486,23.37288102
21887,113.2109099,23.25668867,113.2153955,23.26083354
21888,113.8663333,23.92290529,113.870815,23.92612079
21889,113.4132114,23.44764161,113.417701,23.45178438
21890,113.6372999,22.64064677,113.6417963,22.64482283
21891,113.2917737,23.53447829,113.2962723,23.53862537
21892,113.7272843,23.22758039,113.7317782,23.23173686
21893,113.6778426,23.59646449,113.6823414,23.60061182
21894,113.3187582,23.35630954,113.3232591,23.3604655
21895,114.0281515,23.87772042,114.0326536,23.88186147
21896,113.7542374,23.27741235,113.7587264,23.28156266
21897,113.7677296,23.69997859,113.7722161,23.70411111
21898,113.8618417,23.76597779,113.8663231,23.77010352
21899,113.9966294,23.8404628,114.0011327,23.84460626
21900,113.3367678,23.45170108,113.3412688,23.45585376
21901,113.5520392,22.8073902,113.5565195,22.81154632
21902,113.363732,22.92009048,113.3682309,22.92425943
21903,113.5162353,23.04472176,113.5207117,23.0488669
21904,113.8483955,23.68331799,113.8528756,23.6874456
21905,113.9651197,23.88166852,113.9696203,23.88580806
21906,113.260308,23.58413721,113.2648016,23.5882777
21907,113.6643401,23.49706231,113.6688389,23.50121316
21908,113.834939,23.41420263,113.8394187,23.41833969
21909,113.4804103,22.80759114,113.4848876,22.81174398
21910,113.4266632,23.25683237,113.4311498,23.26097933
21911,113.3367735,23.53455497,113.3412746,23.53870458
21912,113.3727491,23.21944815,113.3772467,23.22360632
21913,113.3817658,23.54704923,113.386262,23.55119415
21914,113.6508297,23.24821224,113.6553276,23.25237133
21915,113.2782828,23.53860498,113.2827795,23.54275006
21916,113.5654838,22.8406848,113.5699666,22.84484233
21917,113.5968751,22.75733973,113.6013644,22.76150581
21918,113.4759311,22.78260822,113.4804089,22.78676217
21919,113.6733309,23.40176014,113.6778298,23.40591471
21920,113.7587314,23.35624608,113.7632196,23.3603928
21921,113.1795282,23.33144283,113.1840116,23.33558291
21922,113.3367669,23.4392677,113.341268,23.44342084
21923,113.0402731,23.43097495,113.0447783,23.435131
21924,113.8215048,23.47639487,113.8259846,23.48052976
21925,113.6957718,22.62823895,113.7002696,22.63241699
21926,113.8887026,23.23572214,113.8931881,23.23987112
21927,113.758744,23.54273972,113.7632322,23.54687954
21928,113.5969137,23.34776477,113.601403,23.35191199
21929,113.9785879,23.36031838,113.9830899,23.36447843
21930,113.7542553,23.5427399,113.7587443,23.54688049
21931,113.2602863,23.26495664,113.2647799,23.26910883
21932,113.6778451,23.63370793,113.6823439,23.63785389
21933,113.107749,23.31494136,113.1122406,23.31908928
21934,113.7002683,22.61156478,113.7047658,22.6157429
21935,113.2647909,23.43087872,113.2692853,23.43502564
21936,113.0447806,23.46828484,113.0492851,23.47193836
21937,114.0281458,23.79511775,114.0326479,23.79926172
21938,113.489415,23.56348789,113.4938915,23.56761469
21939,113.5476141,23.62540647,113.5520937,23.62953416
21940,113.5834548,23.38509861,113.5879413,23.38924174
21941,113.6733398,23.53435585,113.6778387,23.53850551
21942,113.4714903,23.33145234,113.4759685,23.33558917
21943,113.2827623,23.28987366,113.2872597,23.29402851
21944,113.700328,23.51369799,113.7048256,23.5178473
21945,113.5028292,23.36039954,113.5073051,23.36453349
21946,113.8797772,23.88160983,113.8842611,23.88573384
21947,113.6373659,23.64605054,113.6418624,23.65019363
21948,113.6508601,23.70397379,113.655358,23.70811617
21949,113.7452781,23.58413877,113.7497689,23.58827935
21950,113.2423334,23.44745881,113.2468238,23.45160132
21951,113.8708016,23.72463083,113.8752841,23.72875913
21952,113.4669779,22.83261718,113.4714567,22.83677074
21953,113.4446317,23.67532068,113.4491144,23.67944885
21954,113.2827798,23.54689083,113.2872772,23.55103626
21955,113.0942716,23.34812882,113.0987661,23.35227819
21956,113.9830869,23.31884759,113.9875895,23.3230095
21957,113.9831171,23.77432478,113.9876197,23.77846995
21958,113.4491124,23.65049458,113.4535942,23.65462287
21959,113.8125451,23.48055418,113.8170255,23.48468935
21960,113.8170191,23.38935971,113.8214992,23.39349799
21961,113.5879339,23.27723082,113.5924213,23.28137876
21962,113.5879473,23.48042827,113.5924347,23.4845688
21963,113.2917616,23.35626675,113.2962602,23.36042041
21964,113.0312624,23.44338539,113.0357688,23.44754202
21965,113.4759765,23.45168737,113.4804542,23.45581933
21966,113.5655285,23.51773666,113.5700112,23.52187137
21967,113.3322095,23.64216437,113.3322802,23.64219663
21968,113.8080526,23.29811527,113.8125332,23.30225742
21969,113.3322785,23.61733877,113.3367795,23.62148534
21970,113.6418571,23.57156565,113.6463542,23.57571203
21971,113.8394075,23.24824927,113.8438873,23.25239241
21972,113.4446069,23.31906292,113.4490897,23.32320422
21973,113.4400846,22.74935079,113.4445684,22.75351095
21974,113.4804488,23.37705428,113.484926,23.38118858
21975,113.3772559,23.35640991,113.3817529,23.36056256
21976,113.6778387,23.53850551,113.6823375,23.542655
21977,113.9516175,23.79903945,113.9561159,23.8031799
21978,113.843925,23.8197206,113.8484049,23.82384304
21979,113.7228134,23.57584224,113.727308,23.57998667
21980,113.8483725,23.33538362,113.8528526,23.33952407
21981,113.516275,23.63376647,113.5207513,23.63789064
21982,113.754248,23.4350258,113.758737,23.43917039
21983,113.4849326,23.47652522,113.4894093,23.48065551
21984,113.1840073,23.27333893,113.1884909,23.2774812
21985,113.677834,23.46808621,113.6823328,23.47223831
21986,113.8707838,23.45558998,113.8752664,23.45972823
21987,113.8573334,23.34781279,113.8618143,23.35195347
21988,113.7003105,23.25245415,113.7048081,23.25661298
21989,113.8618307,23.60055176,113.8663121,23.60468355
21990,113.8170413,23.72059116,113.8215214,23.72471721
21991,113.9605859,23.36442061,113.9650858,23.36857842
21992,113.0717862,23.35640388,113.0762857,23.36055746
21993,113.4893971,23.30235881,113.4938737,23.30649521
21994,113.6958118,23.23583938,113.7003097,23.23999915
21995,113.7946149,23.39768826,113.7990972,23.40182811
21996,113.6778557,23.79082239,113.6823545,23.79496262
21997,113.6688223,23.2523958,113.6733212,23.25655568
21998,113.7047612,22.54482736,113.7092583,22.54900675
21999,113.7452911,23.77438577,113.7497818,23.77851938
22000,113.7766724,23.27325326,113.7811573,23.27740004
22001,113.6597899,22.70738773,113.6642884,22.71156407
22002,113.6777743,22.56146739,113.682273,22.56564787
22003,113.3097694,23.52622262,113.3142698,23.53037179
22004,113.372766,23.46419394,113.3772636,23.46834327
22005,113.6283185,22.78235164,113.6323189,22.78652213
22006,113.9246206,23.397539,113.9291135,23.40168919
22007,113.9740938,23.47223556,113.9785955,23.47603097
22008,113.6328548,23.41413155,113.6373507,23.41828264
22009,113.4266793,23.48907044,113.4311659,23.49320895
22010,113.6823253,23.36030904,113.686824,23.36446502
22011,113.8080675,23.52198566,113.8125481,23.52611961
22012,113.251303,23.27740876,113.255795,23.28155898
22013,113.2243853,23.51790548,113.2288728,23.52204256
22014,113.2827637,23.31062241,113.2872611,23.31477652
22015,113.4670281,23.56768851,113.4715068,23.57181717
22016,113.3952481,23.50564523,113.3997416,23.50978936
22017,113.251301,23.24835122,113.255793,23.25250247
22018,113.709261,22.59072441,113.7137575,22.59490218
22019,113.0717845,23.33151481,113.076284,23.33566928
22020,113.3682795,23.62981554,113.3727779,23.6339593
22021,113.5296875,23.39349602,113.5341648,23.39763007
22022,113.5834606,23.47214511,113.5879471,23.47628504
22023,113.5744979,23.57155359,113.5789824,23.57568803
22024,113.7721968,23.41843993,113.7766824,23.42258214
22025,113.1481415,23.32320155,113.1526265,23.32734318
22026,113.7542393,23.30646268,113.7587284,23.31061196
22027,113.2962554,23.2898899,113.3007544,23.29404647
22028,113.9606149,23.80318969,113.9651147,23.80733138
22029,113.5252273,23.63374028,113.529704,23.63786504
22030,113.8887219,23.53013947,113.8932074,23.53424508
22031,113.6238577,23.29383618,113.6283522,23.29799031
22032,113.7811805,23.62137598,113.7856646,23.62550931
22033,113.9156353,23.35606387,113.9201264,23.36021376
22034,113.7362942,23.5758549,113.7407866,23.57999728
22035,113.596877,22.78650511,113.6013663,22.79067039
22036,113.7362962,23.60482847,113.7407885,23.60896978
22037,113.3727503,23.23605742,113.3772479,23.240215
22038,113.5341704,23.48052387,113.5386481,23.48465517
22039,113.4759431,22.96164533,113.4804209,22.96579409
