id,lat_min,lng_min,lat_max,lng_max,status,roadNum,statusCode
2156,23.04891768,113.2737542,23.05307938,113.27825,1,1,0
2157,23.50954007,113.6913321,23.51369017,113.6958304,1,1,0
2158,23.58422921,113.3322762,23.58837701,113.3367772,?,?,0
2159,22.84506,113.3142234,22.84923245,113.3187239,1,3,0
2160,23.26088019,113.4804409,23.26501867,113.4849181,?,?,0
2161,23.4558183,113.0312633,23.45997447,113.0357696,1,1,0
2162,23.43088695,113.2782755,23.43503601,113.2827722,1,1,0
2163,23.34365439,113.9470901,23.34781081,113.9515878,?,?,0
2164,23.5511481,113.4580677,23.55527863,113.462548,?,?,0
2165,23.55099353,113.7946252,23.5551277,113.7991074,1,2,0
2166,23.32728005,113.3232569,23.33143722,113.3277579,1,3,0
2167,23.38122403,113.0402697,23.38538192,113.0447749,?,?,0
2168,23.33531926,113.6014019,23.33946782,113.6058921,?,?,0
2169,23.64614502,113.6913413,23.65029005,113.6958396,?,?,0
2170,23.44763932,113.0987727,23.45178415,113.1032662,?,?,0
2171,22.81151682,113.5744478,22.81567689,113.5789324,?,?,0
2172,23.41026805,113.3457663,23.41442194,113.350267,1,2,0
2173,23.14867263,113.2468034,23.15282655,113.2512946,2,7,0
2174,23.18607978,113.2872524,23.19023888,113.2917504,?,?,0
2175,23.2564842,113.8842197,23.26051557,113.8887042,?,?,0
2176,23.21512951,113.507295,23.21926867,113.5117711,1,4,0
2177,23.19834119,113.5924158,23.2024928,113.5969042,1,3,0
2178,23.46802154,113.8707846,23.47215932,113.8752672,?,?,0
2179,23.38123517,113.0447746,23.38539245,113.0492792,?,?,0
2180,23.50962725,113.4983635,23.51375575,113.5028396,?,?,0
2181,23.3479136,113.9920937,23.35207496,113.9965968,?,?,0
2182,23.2858273,113.3457578,23.2899857,113.3502584,1,8,0
2183,23.45178379,113.1077584,23.45592671,113.11225,1,1,0
2184,23.39788464,113.3817554,23.40203508,113.3862516,1,2,0
2185,23.59638946,113.5744995,23.60052298,113.5789841,?,?,0
2186,23.29419372,113.1032554,23.29834326,113.1077478,?,?,0
2187,23.19835683,113.5744731,23.20250483,113.5789577,1,6,0
2188,22.89088654,113.3277281,22.89505817,113.3322292,1,6,0
2189,23.40603271,113.2154054,23.41017272,113.2198916,1,5,0
2190,23.21090819,113.6868138,23.21506933,113.6913124,?,?,0
2191,23.517972,113.3277707,23.52212224,113.3322719,?,?,0
2192,23.24824428,113.6688221,23.25240431,113.6733209,?,?,0
2193,23.38123253,113.1705651,23.38537082,113.1750487,1,2,0
2194,23.20267645,113.2647755,23.20683157,113.2692699,1,8,0
2195,23.65453249,113.4894212,23.65865591,113.4938977,1,1,0
2196,23.18193737,113.2962481,23.18609773,113.3007471,?,?,0
2197,23.23573033,113.8797346,23.23987782,113.8842186,?,?,0
2198,23.67712526,113.8573552,23.67915939,113.8618359,?,?,0
2199,23.148713,113.2064178,23.15286112,113.2109029,1,4,0
2200,23.55111639,113.4715054,23.55524514,113.4759836,?,?,0
2201,23.10296767,113.2782534,23.1071283,113.28275,1,6,0
2202,22.70732912,113.5968719,22.71149654,113.6013612,?,?,0
2203,23.50129594,113.7946219,23.50543196,113.7991041,?,?,0
2204,22.57823747,113.7317351,22.58241211,113.7356658,?,?,0
2205,23.42688084,113.3637667,23.43103265,113.3682657,?,?,0
2206,23.07812616,113.4669945,23.08227227,113.4714733,?,?,0
2207,23.25647138,113.6058866,23.26062363,113.6103778,?,?,0
2208,23.53862537,113.2962723,23.54277283,113.3007714,?,?,0
2209,23.20866065,113.9021592,23.21080044,113.9066472,1,1,0
2210,23.26064636,113.6373403,23.26480359,113.6418367,1,2,0
2211,23.12793137,113.3007432,23.13209403,113.3052428,2,4,0
2212,23.77017886,113.6868514,23.77431959,113.69135,?,?,0
2213,23.1238728,113.354747,23.12803619,113.3592469,2,5,0
2214,23.51799765,113.3412731,23.52214774,113.345774,?,?,0
2215,22.99915777,113.368236,23.00332379,113.3727344,?,?,0
2216,23.24021999,113.3817446,23.24437611,113.3862408,?,?,0
2217,23.45972955,113.6373535,23.46387955,113.6418499,?,?,0
2218,23.25252142,113.2872569,23.25667822,113.2917549,2,11,0
2219,23.14029115,113.5296706,23.14443414,113.5341479,1,5,0
2220,23.45982939,112.9861909,23.46214325,112.9906982,1,1,0
2221,23.68775597,113.4177175,23.69188894,113.4222062,?,?,0
2222,23.1363318,113.3502479,23.14049512,113.3547481,?,?,0
2223,22.91147299,113.5610069,22.91562765,113.5654887,?,?,0
2224,23.13604714,113.5699856,23.14019638,113.5744693,?,?,0
2225,23.19007081,113.5610252,23.19421655,113.565507,1,6,0
2226,23.04481189,113.3142368,23.04897832,113.3187373,?,?,0
2227,23.87766757,114.010141,23.8818097,114.0146442,1,1,0
2228,23.45983993,113.7003244,23.46399124,113.704822,?,?,0
2229,23.29815293,113.7317827,23.30230622,113.7362758,?,?,0
2230,23.84443896,113.8887426,23.84856576,113.8932281,?,?,0
2231,23.91874978,113.9201632,23.92288011,113.9246552,?,?,0
2232,23.31890777,113.7677039,23.32305433,113.7721904,?,?,0
2233,23.57997629,113.7183186,23.58412118,113.7228139,?,?,0
2234,23.23595211,113.1974553,23.24009642,113.2019396,1,2,0
2235,23.36451035,113.7138084,23.36866376,113.7183043,?,?,0
2236,23.33117376,113.6148742,23.335325,113.6193671,1,1,0
2237,23.53869407,113.4715045,23.54282329,113.4759828,?,?,0
2238,22.59062711,113.6552844,22.5948062,113.6597826,?,?,0
2239,23.06982176,113.4625147,23.07396873,113.4669942,?,?,0
2240,22.88266235,113.4041908,22.88682591,113.4086825,1,2,0
2241,23.1777568,113.2692679,23.18191352,113.2737631,1,5,0
2242,23.5634172,113.7183174,23.5675627,113.7228128,1,1,0
2243,23.35606472,113.5879391,23.36020984,113.5924265,1,1,0
2244,23.3148449,113.4759671,23.31898186,113.4804448,1,3,0
2245,23.31904846,113.35926,23.32320467,113.3637595,1,6,0
2246,23.24420314,113.7542352,23.24835462,113.7587242,?,?,0
2247,23.36471793,113.3907441,23.36886805,113.3952385,1,6,0
2248,23.46390591,113.8528608,23.46804196,113.8573413,?,?,0
2249,23.43102547,113.4490972,23.43516189,113.4535789,1,2,0
2250,23.24835367,113.7632121,23.25250349,113.7676994,1,2,0
2251,23.3768249,113.8707787,23.38096604,113.8752612,?,?,0
2252,23.36449337,113.808057,23.36863312,113.8125376,1,2,0
2253,23.72888893,113.7991192,23.73301605,113.8036008,?,?,0
2254,23.19840637,113.6643203,23.202568,113.668819,1,1,0
2255,23.45145596,113.9470972,23.45560844,113.9515948,?,?,0
2256,23.21925603,113.799085,23.22340178,113.8035667,?,?,0
2257,22.78685462,113.377217,22.79102563,113.3817139,1,4,0
2258,23.08233515,113.3727397,23.08649794,113.3772373,1,3,0
2259,23.45583666,113.3322673,23.45998924,113.3367684,1,6,0
2260,23.47628586,113.6193764,23.48043257,113.62387,1,2,0
2261,23.44760423,113.4490983,23.45174004,113.4535801,?,?,0
2262,23.14448522,113.516242,23.14862708,113.5207183,2,4,0
2263,23.33959848,113.8125357,23.34373883,113.8170161,1,1,0
2264,23.38929322,113.8528559,23.39343201,113.8573364,?,?,0
2265,23.23175756,113.2827584,23.23591448,113.2872557,1,5,0
2266,23.40618801,113.1077552,23.41033261,113.1122468,1,2,0
2267,23.3853591,113.0357645,23.38951738,113.0402703,?,?,0
2268,23.28444364,113.1576864,23.28583238,113.1615918,?,?,0
2269,22.75346497,113.4669726,22.75762071,113.4714514,1,1,0
2270,23.38955939,113.4535758,23.39369659,113.4580569,?,?,0
2271,23.72065413,113.7497779,23.72478892,113.7542676,?,?,0
2272,23.40588852,113.5475994,23.41002433,113.552079,?,?,0
2273,23.43089891,113.0132337,23.43505725,113.0177414,?,?,0
2274,23.3729779,113.1481449,23.37711772,113.1526299,?,?,0
2275,23.65023113,113.6643504,23.6543763,113.6688492,1,2,0
2276,23.11967523,113.3322444,23.12383973,113.3367454,2,5,0
2277,23.49308598,113.3097671,23.49723638,113.3142675,1,1,0
2278,23.77851884,113.7632479,23.78264925,113.7677353,1,3,0
2279,23.2319238,113.390735,23.23607869,113.3952294,?,?,0
2280,23.42275421,113.3772605,23.42690442,113.3817575,?,?,0
2281,23.32715629,113.7003155,23.33131246,113.7048131,?,?,0
2282,23.33979919,113.3637607,23.3439542,113.3682596,1,10,0
2283,23.37689537,113.9740875,23.38105439,113.9785892,?,?,0
2284,23.57584712,113.7273077,23.5799909,113.7318017,1,1,0
2285,23.17758383,113.6283443,23.18174271,113.6328395,1,2,0
2286,23.8115643,113.7767088,23.81569136,113.7811937,?,?,0
2287,23.62145146,113.3187764,23.62559762,113.3232773,?,?,0
2288,23.22344442,113.237829,23.22759428,113.2423186,?,?,0
2289,23.3064105,113.7003141,23.31056743,113.7048117,?,?,0
2290,23.27743287,113.2917563,23.28158936,113.2962548,1,5,0
2291,23.04065339,113.3142365,23.04481996,113.3187371,1,1,0
2292,22.91174746,113.4580239,22.91589998,113.4625042,1,1,0
2293,23.24003668,113.7272851,23.24419273,113.7317791,?,?,0
2294,23.74127951,113.7048407,23.74542002,113.7093379,?,?,0
2295,23.64635806,113.3637819,23.65050174,113.3682809,1,1,0
2296,23.13200588,113.5207172,23.13614841,113.5251938,1,3,0
2297,23.38103064,113.9695869,23.38518903,113.9740881,?,?,0
2298,23.36025137,113.6508371,23.36440644,113.6553351,?,?,0
2299,23.53030435,113.7811743,23.53444104,113.7856585,?,?,0
2300,22.77832363,113.5162176,22.78247665,113.520694,1,6,0
2301,23.46419351,113.0717936,23.46834313,113.0762931,?,?,0
2302,23.47656371,113.3367695,23.48071547,113.3412706,1,1,0
2303,23.56344133,113.2423413,23.56757954,113.2468317,?,?,0
2304,23.53427213,113.5969261,23.53841247,113.6014154,1,4,0
2305,23.289952,113.3322559,23.29411062,113.336757,1,4,0
2306,23.46419654,113.134694,23.46833455,113.1391806,1,4,0
2307,23.25250574,113.7497462,23.25665769,113.754236,1,1,0
2308,23.06543814,113.5430982,23.06958518,113.547577,?,?,0
2309,23.20267779,113.2423169,23.20682911,113.2468073,1,4,0
2310,23.04143208,113.2557789,23.0447533,113.2602715,1,3,0
2311,23.29812641,113.9920905,23.30228957,113.9965935,?,?,0
2312,23.79915706,113.7901596,23.80328268,113.7946423,1,1,0
2313,23.30632496,113.8573307,23.31046715,113.8618116,1,2,0
2314,23.24827839,113.6868163,23.25243823,113.6913149,?,?,0
2315,23.16944791,113.7497407,23.17360274,113.7542305,?,?,0
2316,23.57187432,113.4446244,23.57600631,113.4491072,?,?,0
2317,23.17342551,113.6238498,23.17758383,113.6283443,?,?,0
2318,23.314775,113.2243715,23.31891954,113.228859,1,2,0
2319,23.21103986,113.314248,23.21520075,113.3187486,3,3,0
2320,23.40618785,113.0987698,23.4103342,113.1032634,1,3,0
2321,23.56776016,113.4221975,23.57189665,113.4266851,?,?,0
2322,23.5345635,113.3412743,23.53871298,113.3457752,?,?,0
2323,23.14864405,113.713794,23.15280507,113.7182899,2,1,0
2324,23.26927452,113.0762794,23.27343035,113.0807779,?,?,0
2325,23.1028638,113.5386226,23.10700902,113.543101,?,?,0
2326,23.39344008,113.5520779,23.39757705,113.5565582,?,?,0
2327,23.31905385,113.0627826,23.32321046,113.0672839,1,1,0
2328,23.20267794,113.7497429,23.20683163,113.7542327,1,2,0
2329,23.34398503,113.4087139,23.3481325,113.4132044,1,2,0
2330,23.35191214,113.6058929,23.35606097,113.610384,?,?,0
2331,23.52627235,113.3367729,23.53042227,113.341274,?,?,0
2332,23.38942328,113.7542449,23.39356955,113.7587339,1,1,0
2333,23.23181854,113.4804389,23.23595805,113.4849161,?,?,0
2334,23.48886808,113.7946211,23.49300456,113.7991033,?,?,0
2335,23.15698285,113.2647724,23.16113953,113.2692668,3,9,0
2336,23.34792549,113.7183029,23.35207894,113.7227983,?,?,0
2337,23.43486192,113.8752647,23.43900156,113.8797479,?,?,0
2338,22.890833,113.2962286,22.89500261,113.3007276,1,6,0
2339,23.20254078,113.8573239,23.20668662,113.8618048,1,3,0
2340,23.64207544,113.7497725,23.64621312,113.7542623,?,?,0
2341,23.45159478,113.0042199,23.45575256,113.0087279,1,1,0
2342,23.28571108,113.2647811,23.28986329,113.2692755,1,2,0
2343,23.25256157,113.3142508,23.25672101,113.3187514,2,8,0
2344,23.41828985,113.5655218,23.42242826,113.5700046,?,?,0
2345,23.06987523,113.4311367,23.07402763,113.4356223,?,?,0
2346,23.16111455,113.7182904,23.16527459,113.7227858,1,11,0
2347,23.60069272,113.2559752,23.60371188,113.2603093,?,?,0
2348,22.73235403,113.6328102,22.73652708,113.6373061,?,?,0
2349,23.35216727,113.188496,23.35630688,113.1929797,1,3,0
2350,23.3354862,113.7227971,23.3396395,113.7272918,?,?,0
2351,22.72007774,113.4848814,22.72423263,113.4893583,1,1,0
2352,23.35630147,113.3142579,23.3604572,113.3187585,1,4,0
2353,23.21912199,113.6328419,23.22328008,113.6373378,?,?,0
2354,23.67939942,113.4715143,23.68352342,113.4759925,?,?,0
2355,23.45177397,113.1257183,23.45591375,113.1302063,1,3,0
2356,23.21506374,113.5296756,23.21920418,113.5341529,?,?,0
2357,22.79101016,113.3691719,22.7924111,113.37272,1,1,0
2358,23.17793953,113.4087024,23.18209286,113.413193,1,2,0
2359,23.7661187,113.7407992,23.77025336,113.7452908,?,?,0
2360,23.45579277,113.02225,23.45994971,113.0267572,?,?,0
2361,23.30631086,113.8662925,23.310454,113.8707743,?,?,0
2362,23.18595911,113.8394034,23.19010441,113.8438832,1,1,0
2363,22.80743391,113.5341256,22.81158758,113.5386034,1,3,0
2364,23.61308437,113.7946294,23.61721624,113.7991116,?,?,0
2365,23.26898384,113.6598267,23.27314281,113.6643252,1,3,0
2366,23.16933956,113.5431051,23.17348315,113.5475839,1,1,0
2367,23.12363197,113.6688138,23.12779626,113.6733127,1,4,0
2368,23.44738593,113.5296912,23.451518,113.5341684,?,?,0
2369,23.71228883,113.8349589,23.71641486,113.8394386,?,?,0
2370,23.41427766,113.7901336,23.41841744,113.7946163,1,6,0
2371,23.87762818,113.790165,23.88175104,113.7946477,?,?,0
2372,23.11143801,113.377239,23.11559921,113.381736,1,1,0
2373,23.43087806,113.7677114,23.43502053,113.7721979,?,?,0
2374,23.2940094,113.7407673,23.29816141,113.7452588,1,2,0
2375,23.3935962,113.2962624,23.39774902,113.3007615,?,?,0
2376,23.26097259,113.3772493,23.26512866,113.3817463,?,?,0
2377,23.29814649,113.7856426,23.30229107,113.7901261,?,?,0
2378,23.41022554,113.3232625,23.41437969,113.3277636,1,3,0
2379,23.48475008,113.767715,23.48889057,113.7722015,?,?,0
2380,23.7495787,113.7811892,23.75370733,113.7856733,?,?,0
2381,23.2232742,113.5744747,23.22742133,113.5789593,?,?,0
2382,23.22332373,113.6643219,23.22748451,113.6688207,1,2,0
2383,23.19852468,113.7497426,23.20267852,113.7542324,1,2,0
2384,23.12366238,113.825961,23.12780971,113.8304407,1,4,0
2385,23.3809619,113.9336059,23.38511448,113.9381009,?,?,0
2386,23.35641998,113.121223,23.36056399,113.125712,1,4,0
2387,23.20259364,113.6823148,23.20675522,113.6868135,1,3,0
2388,23.11940504,113.5879235,23.12355842,113.5924109,1,9,0
2389,23.24846052,113.3412546,23.25262045,113.3457555,?,?,0
2390,23.2774454,113.3007533,23.28160289,113.3052529,3,5,0
2391,23.33965025,113.2557989,23.34379901,113.2602916,1,1,0
2392,23.28985811,113.7721882,23.29400498,113.7766738,?,?,0
2393,23.26489641,113.8170109,23.26903918,113.821491,1,4,0
2394,23.22773291,113.3592538,23.23189236,113.3637533,1,2,0
2395,23.74536919,113.8304817,23.74949399,113.8349614,?,?,0
2396,23.43103167,113.0672913,23.43518336,113.0717916,1,1,0
2397,23.36468604,113.4490926,23.36882489,113.4535744,1,1,0
2398,23.19436784,113.7407606,23.19852333,113.7452522,1,3,0
2399,23.15695988,113.7182901,23.16112005,113.7227855,1,1,0
2400,23.40583114,113.9246212,23.40998101,113.9291141,?,?,0
2401,23.21525438,113.4625246,23.21939647,113.4670041,?,?,0
2402,23.41835925,113.5341662,23.42249286,113.538644,?,?,0
2403,23.2897284,113.6553301,23.29388635,113.6598283,?,?,0
2404,23.18209015,113.3952257,23.18624595,113.3997192,1,1,0
2405,22.84093537,113.471457,22.84508815,113.4759353,?,?,0
2406,23.38124907,113.1615983,23.38538764,113.1660821,?,?,0
2407,23.09870718,113.5386224,23.10285255,113.5431007,1,2,0
2408,23.41843289,113.7811668,23.42257374,113.785651,1,2,0
2409,23.32321141,113.3682582,23.32736649,113.3727566,?,?,0
2410,23.70807776,113.8842493,23.71220869,113.8887339,?,?,0
2411,23.26929295,113.413199,23.27344219,113.4176887,?,?,0
2412,23.29810335,113.6958159,23.30226091,113.7003138,1,1,0
2413,22.8615419,113.5475634,22.86569579,113.552043,?,?,0
2414,23.41859697,113.3682648,23.42274857,113.3727632,1,3,0
2415,23.42258214,113.7766824,23.4267235,113.7811673,1,1,0
2416,23.45588997,113.1481506,23.46002675,113.1526356,1,19,0
2417,23.65864252,113.4983737,23.6627655,113.5028498,1,4,0
2418,23.8528535,113.7901633,23.85697722,113.794646,?,?,0
2419,23.2150153,113.8483646,23.21916001,113.8528447,1,1,0
2420,23.90653762,114.0011368,23.91067885,114.0056401,?,?,0
2421,23.59259359,113.4266866,23.59672825,113.4311731,?,?,0
2422,23.58413272,113.5073201,23.58825843,113.5117961,1,1,0
2423,22.76175101,113.4848842,22.76590479,113.489361,?,?,0
2424,23.21112075,113.4535635,23.21526432,113.4580446,?,?,0
2425,22.80325657,113.5386029,22.80741088,113.5430813,1,1,0
2426,22.73659198,113.5385985,22.74074812,113.5430769,?,?,0
2427,23.5139294,113.3952486,23.51807322,113.3997422,1,1,0
2428,23.32703543,113.6283541,23.33118906,113.6328493,1,1,0
2429,23.25661298,113.7048081,23.26077125,113.7093052,?,?,0
2430,23.2772734,113.5565501,23.28141531,113.5610312,1,1,0
2431,23.66707266,113.3907652,23.67121162,113.3952596,?,?,0
2432,23.08212129,113.5789497,23.08615616,113.5834351,?,?,0
2433,23.08207937,113.5386213,23.08622528,113.5430996,?,?,0
2434,23.62151048,113.3502813,23.62565628,113.3547816,1,1,0
2435,23.45571406,113.7991008,23.45985128,113.8035824,?,?,0
2436,23.52604816,113.6598438,23.53019774,113.6643424,?,?,0
2437,23.38517965,113.8349371,23.38931777,113.8394168,1,1,0
2438,23.58406696,113.5297004,23.58819395,113.5341777,?,?,0
2439,23.57170743,113.7273075,23.57585136,113.7318014,1,1,0
2440,23.12807299,113.4266544,23.13222438,113.4311409,1,2,0
2441,22.8410039,113.3772206,22.8451734,113.3817176,1,1,0
2442,23.36031385,113.8259767,23.36445289,113.8304563,1,2,0
2443,23.09031317,113.5834354,23.0944666,113.5879219,1,1,0
2444,23.53857394,113.7183158,23.54272037,113.7228111,?,?,0
2445,23.38538302,113.4670155,23.38951843,113.4714943,?,?,0
2446,23.08234577,113.3817337,23.08650723,113.3862299,3,1,0
2447,23.15681679,113.6328378,23.16097702,113.6373337,1,5,0
2448,23.50149403,113.4311664,23.50563119,113.4356521,?,?,0
2449,23.13619711,113.7811479,23.14034795,113.7856321,?,?,0
2450,23.57185222,113.3547778,23.57599953,113.3592778,1,2,0
2451,23.34794523,113.7721921,23.35209001,113.7766777,?,?,0
2452,23.79078584,113.8528825,23.79490986,113.857363,?,?,0
2453,23.10300159,113.3052408,23.10716548,113.3097409,1,1,0
2454,23.40613837,113.3547664,23.41029181,113.3592663,1,1,0
2455,23.33946767,113.6014022,23.34361608,113.6058923,?,?,0
2456,23.57585984,113.7452776,23.58000073,113.7497683,1,2,0
2457,23.15279901,113.7137943,23.15695988,113.7182901,1,3,0
2458,23.39374436,113.4266727,23.39788639,113.4311592,1,1,0
2459,23.16525928,113.5162434,23.16940044,113.5207197,1,2,0
2460,23.39772625,113.2827696,23.4018772,113.287267,1,1,0
2461,23.43930077,113.3547687,23.443453,113.3592686,1,4,0
2462,23.4806079,113.7452711,23.48475233,113.7497619,1,2,0
2463,23.28016229,113.0472806,23.28167868,113.0492721,?,?,0
2464,23.48072673,113.4625428,23.48485922,113.4670224,?,?,0
2465,23.11534561,113.682309,23.11951015,113.6868078,1,2,0
2466,23.30245815,113.3637581,23.30661449,113.3682571,1,5,0
2467,23.71254493,113.4401509,23.71667256,113.4446346,?,?,0
2468,23.1860852,113.2917501,23.19024488,113.2962487,?,?,0
2469,23.35197636,113.8483736,23.3561162,113.8528537,1,1,0
2470,23.40594006,113.6913251,23.41009399,113.6958234,?,?,0
2471,23.45591663,113.0807904,23.46006478,113.0852879,?,?,0
2472,23.26486229,113.5386334,23.26900198,113.5431117,?,?,0
2473,23.38960352,113.1032619,23.39374959,113.1077544,?,?,0
2474,23.53853787,113.5252208,23.54266616,113.5296976,1,1,0
2475,23.59643902,113.6643468,23.60058618,113.6688456,1,5,0
2476,23.15687936,113.8394015,23.16102565,113.8438813,1,1,0
2477,23.43487029,113.9425997,23.43902258,113.9470964,?,?,0
2478,23.84872083,113.7183368,23.85285596,113.7228322,?,?,0
2479,23.42262149,113.2109211,23.42676036,113.2154068,1,2,0
2480,23.51390243,113.4446204,23.51803658,113.4491032,?,?,0
2481,23.06156732,113.4221625,23.06572179,113.4266501,?,?,0
2482,23.37698865,113.5028303,23.38112199,113.5073062,1,3,0
2483,23.4434321,113.4625403,23.44756597,113.4670198,1,1,0
2484,23.47214083,113.9156429,23.47628645,113.920134,?,?,0
2485,23.30235312,113.3052543,23.30651013,113.3097544,1,1,0
2486,23.09885239,113.3097403,23.10301678,113.3142407,1,9,0
2487,23.22350131,113.4849153,23.22764077,113.4893921,?,?,0
2488,23.15697258,113.7811493,23.16112271,113.7856335,1,3,0
2489,23.29413038,113.46253,23.29826969,113.4670095,?,?,0
2490,23.83618273,113.8842578,23.84030905,113.8887424,?,?,0
2491,22.93246472,113.3007301,22.93663356,113.3052297,1,3,0
2492,23.4807544,113.4491006,23.48488898,113.4535824,1,2,0
2493,23.82395666,113.7767096,23.82808329,113.7811945,?,?,0
2494,23.17775157,113.7721807,23.18190236,113.7766663,1,4,0
2495,23.600652,113.7048312,23.60479766,113.7093283,?,?,0
2496,23.3561073,113.5565554,23.36024638,113.5610365,?,?,0
2497,23.51800891,113.4625454,23.52214001,113.4670249,1,2,0
2498,23.19011279,113.8394037,23.19425795,113.8438835,1,1,0
2499,23.31491325,113.3682576,23.31906863,113.372756,1,4,0
2500,23.05712235,113.5430977,23.06126965,113.5475765,1,2,0
2501,23.25648467,113.6283495,23.2606408,113.6328447,?,?,0
2502,23.21515101,113.2243648,23.21929908,113.2288523,1,7,0
2503,23.14467241,113.4445949,23.14881979,113.4490777,1,4,0
2504,23.65033053,113.7228184,23.6544722,113.7273131,?,?,0
2505,23.38519074,113.534164,23.38932556,113.5386417,?,?,0
2506,23.77013455,113.9606127,23.77427742,113.9651125,?,?,0
2507,22.76569056,113.5744448,22.7698519,113.5789294,?,?,0
2508,23.48061542,113.5028373,23.48474494,113.5073133,1,1,0
2509,23.55085315,113.6328639,23.55499917,113.6373598,?,?,0
2510,23.61329005,113.4222007,23.61742485,113.4266883,1,1,0
2511,23.5262152,113.3052696,23.53036402,113.3097697,?,?,0
2512,23.64616497,113.5207519,23.65028894,113.5252284,?,?,0
2513,23.34790579,113.7048142,23.35206079,113.7093113,?,?,0
2514,22.92399858,113.5430889,22.92815001,113.5475677,1,1,0
2515,23.34804567,113.4714914,23.3521819,113.4759697,?,?,0
2516,23.19850575,113.722788,23.20266388,113.7272826,1,2,0
2517,23.86120453,114.0281503,23.86534617,114.0326524,?,?,0
2518,23.28142785,113.6553296,23.28558611,113.6598278,?,?,0
2519,23.60069649,113.2692966,23.60483786,113.2737918,?,?,0
2520,23.63811915,113.417714,23.64225394,113.4222027,?,?,0
2521,23.397547,113.8797452,23.40168869,113.8842291,?,?,0
2522,23.88573032,113.9246527,23.88986269,113.9291457,?,?,0
2523,23.39369679,113.1571153,23.39783515,113.1615994,?,?,0
2524,23.28976634,113.8349308,23.2939079,113.8394105,1,7,0
2525,23.14851258,113.6373329,23.1526737,113.6418293,1,6,0
2526,23.50528526,113.6193783,23.5094309,113.623872,?,?,0
2527,23.11544967,113.4983368,23.11959222,113.5028129,1,2,0
2528,23.62535309,113.6283739,23.6294957,113.6328692,1,3,0
2529,23.16527269,113.5117675,23.16941367,113.5162436,1,2,0
2530,23.43093851,113.0267552,23.43509601,113.0312619,?,?,0
2531,23.41442988,113.3547669,23.41858302,113.3592669,?,?,0
2532,23.67510036,113.6913433,23.67924434,113.6958416,?,?,0
2533,23.11545107,113.2917453,23.11961313,113.2962439,1,9,0
2534,23.36437922,113.9380995,23.36853325,113.9425954,?,?,0
2535,23.50959132,113.7856568,23.51372817,113.7901403,1,1,0
2536,23.37700761,113.2154034,23.38114869,113.2198896,1,6,0
2537,22.68237643,113.6597882,22.68655344,113.6642868,?,?,0
2538,23.38098193,113.9470926,23.385137,113.9515902,?,?,0
2539,23.10277577,113.5968976,23.1069315,113.6013869,1,9,0
2540,23.12359497,113.5610208,23.12774296,113.5655026,1,6,0
2541,22.9574064,113.5028021,22.96155394,113.507278,1,1,0
2542,23.25659411,113.8170103,23.26073717,113.8214904,1,2,0
2543,23.28569855,113.7272882,23.28985298,113.7317821,1,3,0
2544,23.53029981,113.7856582,23.53443588,113.7901417,1,1,0
2545,23.09867525,113.5520583,23.10282255,113.5565386,1,3,0
2546,23.09030716,113.5924087,23.0944624,113.5968971,1,3,0
2547,23.11129316,113.2198714,23.11544414,113.2243581,1,1,0
2548,23.21079932,113.6103745,23.21495401,113.6148665,?,?,0
2549,23.15265285,113.6238484,23.15681188,113.6283429,3,4,0
2550,22.99082205,113.4535485,22.99497288,113.4580296,1,4,0
2551,23.16941443,113.7990817,23.17356189,113.8035634,1,1,0
2552,23.24424319,113.3052504,23.24840227,113.3097504,1,4,0
2553,23.10718962,113.3232419,23.11135442,113.3277429,1,1,0
2554,23.04064385,113.4893794,23.04478915,113.493856,1,1,0
2555,23.45572663,113.5117871,23.45985723,113.5162632,?,?,0
2556,23.48047085,113.5565637,23.48460535,113.5610448,?,?,0
2557,23.302282,113.7138042,23.30643767,113.7183001,1,1,0
2558,23.08633352,113.2423091,23.09048875,113.2467995,2,4,0
2559,23.28146514,113.5386345,23.28560424,113.5431128,1,2,0
2560,23.065674,113.4580344,23.06982176,113.4625147,?,?,0
2561,22.84901371,113.5654843,22.853171,113.5699671,?,?,0
2562,23.41023741,113.4759737,23.41437091,113.4804514,1,4,0
2563,23.70841672,113.3790255,23.71255435,113.3817774,?,?,0
2564,23.32288153,113.5834507,23.32702693,113.5879372,?,?,0
2565,23.29799031,113.6283522,23.30214497,113.6328474,1,2,0
2566,23.59259543,113.39076,23.59673714,113.3952544,?,?,0
2567,23.07373272,113.5520566,23.07788083,113.556537,1,2,0
2568,23.78675629,113.7946412,23.79088182,113.7991234,?,?,0
2569,22.9742237,113.3952114,22.97838625,113.399705,1,6,0
2570,23.77849797,113.7901582,23.78262433,113.7946409,?,?,0
2571,23.2817315,113.3817474,23.28588615,113.3862436,1,3,0
2572,23.39787663,113.1346894,23.40201709,113.1391761,?,?,0
2573,22.57817149,113.6867723,22.58235131,113.6912708,?,?,0
2574,23.60492383,113.3322776,23.60907087,113.3367786,?,?,0
2575,22.61568562,113.6732792,22.61986473,113.6777781,?,?,0
2576,23.08226055,113.4759513,23.08640552,113.480429,?,?,0
2577,23.34798828,113.2064312,23.3521294,113.2109164,?,?,0
2578,23.57155972,113.5700145,23.57569328,113.5744982,?,?,0
2579,23.46403378,113.2647931,23.46817949,113.2692876,1,1,0
2580,23.11213803,113.6508207,23.11529362,113.6542138,1,4,0
