id,population,num_zhuzhai,fangjia,zujin,shoujia,RoadDensity,RoadNum1,2RoadStatus,gonggong,tingchechang,yiyuan,gongyuan,shangchang,tuoyujigou
157,29.73297119,0,14341.88456,117.1815699,21151.46069,0,0,0,0,0,0,0,0,0
158,940.3345337,10,57713.39462,184.8594104,29721.68836,8.947645568,0,0,0,0,0,0,0,1
159,1647.897217,0,17647.75435,83.96086073,30923.87986,13.2578702,10,1,2,3,0,0,0,0
160,115.5280991,0,11042.46803,55.22915716,28167.4169,0,0,0,0,0,0,0,0,0
161,2907.474121,0,35784.40624,124.1393374,27508.77412,65.90125257,2,3,0,7,1,0,2,0
162,788.2475586,0,30421.62593,50.30809718,20440.53675,28.683341,1,1,0,0,0,0,0,0
163,1853.485107,0,26325.0496,65.33944402,28994.23084,41.46795168,9,3,0,0,0,0,0,0
164,593.201355,0,16518.0676,31.46871193,29755.328,4.873228455,1,1,0,0,0,0,0,0
165,139.5740662,0,51800.03116,137.7706868,37279.96232,2.619641875,0,0,0,0,0,0,0,0
166,26.47263718,0,15811.40403,39.69474662,24774.23128,3.879465355,0,0,0,0,0,0,0,0
167,2038.863403,1,14286.6894,143.8631729,47320.08914,13.0730206,1,1,0,1,0,0,0,0
168,11625.49902,9,23654.78698,121.2794901,20107.77994,176.301497,7,3,2,0,0,0,0,1
169,20.07419205,0,14234.50771,38.23359195,23761.26904,0,0,0,0,0,0,0,0,0
170,2321.780029,0,36199.00755,44.59324434,19321.64237,4.841604643,4,1,0,1,0,0,0,0
171,424.5820007,0,16410.44585,70.09524426,99237.66382,22.95733957,6,1,0,1,0,0,0,0
172,43.45785522,0,16622.78502,63.34820576,25307.64087,0,2,1,0,0,0,0,0,0
173,7.712965488,0,22296.12143,27.68855685,17665.03268,0.141617637,0,0,0,0,0,0,0,0
174,194.1193085,0,17266.55281,64.2313299,113933.0374,11.32429076,12,1,2,1,0,0,0,0
175,32.11820984,0,12662.01179,68.95955555,13596.68434,5.07013627,2,1,0,0,0,0,0,0
176,7.335434914,0,24045.7848,73.76519106,14618.01684,2.247285197,3,1,2,0,0,0,0,0
177,208.4763184,0,10872.04718,57.21183186,28091.53128,2.193952023,2,1,0,0,0,0,0,0
178,35.93648529,0,20879.26806,51.96836032,20925.31224,0.478174899,1,1,0,0,0,0,0,0
179,199.8842926,0,21382.44131,46.90742286,10869.19336,2.803686097,0,0,0,0,0,0,0,0
180,730.2485352,0,11419.04859,59.34317274,30689.51373,33.08979151,6,1,0,0,0,0,0,0
181,553.5759888,0,19041.83591,40.19073727,42049.60999,10.5755308,0,0,0,0,0,0,0,0
182,4.009949684,0,15370.84861,63.43028518,30100.10113,0,0,0,0,0,0,0,0,0
183,1882.911987,0,34311.38146,61.66976408,155898.8382,80.68351277,6,1,0,1,0,0,0,0
184,327.9233398,0,24237.55396,137.9394218,47828.07895,6.588797115,1,1,0,0,0,0,0,0
185,381.9182739,0,21155.40093,71.33418245,42822.16922,19.45437198,2,1,0,1,0,0,0,0
186,1488.741089,1,61825.28002,149.2207065,44931.68845,88.64877516,4,2,0,0,0,0,0,0
187,75.61722565,0,14039.04292,60.41950126,24845.09843,15.73860499,3,1,0,0,0,0,0,0
188,270.7059937,1,26561.82631,90.67288721,117742.1032,6.844481802,2,1,0,0,0,0,0,0
189,608.298645,0,24277.8852,25.90539194,37163.39233,18.84444779,1,1,0,0,0,0,0,0
190,21.87780571,0,9447.621838,55.41716705,25111.84408,4.51047802,0,0,0,0,0,0,0,0
191,11.07887173,0,11451.36286,54.53009568,27531.40765,2.603874855,1,1,0,0,0,0,0,0
192,113.8875198,0,32632.20003,58.01185737,24634.149,2.187443725,0,0,0,0,0,0,0,0
193,97.6728363,0,13599.89257,30.2139252,9729.085205,1.781188469,0,0,0,0,0,0,0,0
194,319.4704285,0,29599.06584,78.13779085,65244.05241,33.73136026,7,1,1,2,0,0,0,0
