id,population,num_zhuzhai,fangjia,zujin,shoujia,RoadDensity,RoadNum1,2RoadStatus,gonggong,tingchechang,yiyuan,gongyuan,shangchang,tuoyujigou
8866,10396.93262,8,21568.59833,113.1676062,22920.48905,41.40873551,8,1,4,3,1,0,0,1
8887,999.3033447,2,37796.99554,152.3488904,57015.94538,123.3102487,6,3,2,0,0,0,0,1
8902,0,2,43239.29691,43.57251505,55744.68008,8.883202784,1,1,0,0,0,0,0,1
8978,9100.875,2,31220.71828,36.32036116,40796.98865,35.96596922,0,0,0,2,0,0,0,1
8994,42.81272888,2,21643.6852,72.87708145,39166.8346,14.84158389,2,1,0,0,0,0,0,1
8998,7723.539063,8,38899.60299,118.2629447,52160.74624,244.3739144,14,1,7,11,0,0,0,1
9129,3899.139893,12,40327.26354,176.3732932,63117.52353,194.250888,9,1,0,0,0,0,0,1
9204,4904.873535,6,50531.58879,189.0697368,76816.47663,141.2850486,4,2,0,0,0,1,0,1
9209,450.2470398,6,22108.12161,45.76817352,24848.20186,12.3656257,14,1,0,0,0,0,1,1
9257,2452.871094,6,31597.36882,76.64924061,42323.40584,23.10516696,2,1,0,0,0,0,0,1
9300,8760.935547,0,32357.27314,42.49872949,25177.19969,117.3248525,5,3,0,3,3,0,0,1
9327,2106.519043,26,37701.5223,277.2976533,53540.43746,6.154551492,2,1,0,0,0,0,0,1
9340,6749.72998,1,26146.48046,47.88596455,22821.07283,120.9447387,7,1,0,1,1,0,1,1
9346,54.6382637,2,35553.76016,138.3739533,42568.38741,2.213973062,0,0,0,0,0,0,0,1
9435,8625.532227,2,24872.59929,67.21949889,46620.04424,156.0991209,7,2,0,3,4,0,0,1
9558,6012.601563,23,64480.77444,245.6665583,54232.8922,195.9511233,6,2,0,0,0,0,0,1
9582,2798.726563,23,68555.8576,146.9473512,89162.46036,98.18236289,7,3,0,0,0,0,0,1
9592,1002.658142,3,39587.19027,87.17113364,63919.93446,28.28427003,2,1,0,3,0,1,0,1
9607,6535.537109,13,40000.49791,146.857028,43447.89533,203.9891955,6,1,2,0,0,0,0,1
9608,3129.933105,3,30571.14455,86.87411998,17459.21174,181.2682373,8,3,2,1,0,0,0,1
9621,49.18861771,0,17165.47986,73.97529197,18629.05467,0,0,0,0,0,0,0,0,1
9667,6889.586426,22,60119.50688,186.172801,65706.06365,70.80262487,7,1,1,4,0,1,0,1
9686,884.5331421,9,35491.82224,309.0995034,48596.11035,8.34781489,0,0,0,0,0,0,0,1
9704,2447.531982,12,63376.60618,191.2848168,63513.39308,33.6362879,0,0,0,3,0,0,0,1
9705,10824.03516,4,27437.80395,268.9405979,34453.86483,9.386635802,1,1,2,4,1,0,0,1
9708,287.8156738,0,42187.2931,174.7775114,49135.52437,62.80238322,6,1,1,0,0,0,0,1
9744,3941.771484,16,62360.39065,197.7140298,70932.8911,272.9268637,6,1,2,12,0,1,0,1
9765,2872.894043,8,44345.39314,333.0839995,37848.49549,24.60197495,0,0,0,2,0,0,0,1
9796,118.3215256,8,34939.62408,73.68421241,33547.18857,13.32323311,0,0,0,0,0,0,0,1
9829,484.4475098,1,18226.32715,91.70730895,41441.64289,28.01287973,9,2,1,2,0,0,0,1
9832,60522.92969,56,50019.55709,91.2469641,107783.8817,93.75292562,9,2,0,12,4,0,0,1
9859,411.5221558,1,52566.06974,80.15867423,16090.51718,13.0651242,0,0,0,0,0,0,0,1
9880,59.92444611,0,20836.04954,79.39525358,37659.23886,13.12595839,2,1,0,1,0,0,0,1
9903,8306.549805,26,57505.38922,416.7280958,41325.10311,184.7407178,14,2,2,1,0,0,1,1
9971,61.02536774,0,36763.58727,71.31323885,51049.62578,6.898754445,0,0,0,0,0,0,0,1
9973,2565.982178,5,39609.64491,93.41387053,29864.50668,43.23583842,2,2,1,0,0,0,0,1
10057,3257.863525,23,56390.28475,165.2914002,33869.84185,216.6837389,5,2,0,10,3,0,2,1
10103,9266.946289,19,69951.50021,273.119988,80331.8662,253.9404349,7,3,9,10,0,0,4,1
10168,206.2729034,0,20241.22664,57.82839574,44996.98359,11.89347821,1,1,0,0,0,0,0,1
10208,13424.8291,1,43742.33967,89.21905235,38359.87558,113.6341444,4,1,0,0,2,0,0,1
10216,124.4834518,3,34965.00067,647.5794997,73104.64485,9.517593527,2,1,0,0,0,0,0,1
10219,705.9690552,0,45313.54116,95.98677375,34629.85479,45.98379012,9,1,0,0,0,0,0,1
10221,868.1762085,1,38141.90293,145.6595099,52744.15834,145.5273657,4,1,2,0,2,0,0,1
10226,1497.600464,9,39054.06255,89.47404263,65422.70065,27.33072075,1,1,0,2,0,0,0,1
10233,12117.60449,26,48286.70875,206.5689855,39607.02301,212.0340896,9,2,0,15,0,0,3,1
10276,8187.79248,12,26965.27087,68.62945701,51204.0569,140.4499427,10,2,0,6,1,1,3,1
10307,5858.660645,0,30600.11767,83.08403895,35440.83171,21.50736144,1,1,0,0,0,0,0,1
10355,10562.33203,6,38610.90466,396.7004521,66610.79678,118.0880636,6,2,3,12,0,0,1,1
10460,566.1217651,0,17834.91255,31.28545648,4070.015534,10.31523808,2,1,0,0,0,0,0,1
10463,1369.605225,2,13345.57217,39.32992276,59583.51373,43.06595689,4,1,0,0,0,0,0,1
10473,309.3866577,1,50873.63794,87.01411703,4049.081258,36.18662839,1,1,1,0,0,0,0,1
10521,3483.745605,19,72531.57035,303.496125,46657.71146,240.9033102,8,2,3,0,0,0,9,1
10536,871.9336548,20,39584.94867,133.5753355,56296.2572,61.38277076,5,2,1,2,0,1,0,1
10552,10827.65918,31,45178.47571,94.9686379,45705.17307,39.63214994,8,2,0,2,0,0,0,1
10590,914.1328735,9,27218.98776,162.5437099,32320.16739,12.8766146,0,0,0,0,0,0,0,1
10615,7706.066406,0,33775.81197,85.9272395,38884.33652,21.27989657,6,1,3,7,0,0,0,1
10641,177.7747498,2,83104.89839,439.4875503,35039.91811,20.96478917,2,1,0,0,0,0,0,1
10658,801.1311035,15,56381.17422,207.5151737,40335.91383,24.41255614,4,1,0,0,0,0,0,1
10700,171.4818573,0,29818.32121,103.6481585,38904.32962,4.41289133,0,0,0,0,0,0,0,1
10703,3331.074463,24,56453.74795,172.8730864,31421.89353,21.35560744,3,1,0,0,3,0,0,1
10709,530.1845703,5,23716.66429,54.08860851,27752.05517,14.15023831,7,1,0,0,0,0,0,1
10832,69.61927032,0,22464.50511,71.25542283,39343.72781,14.15374518,2,1,0,0,0,0,0,1
10848,5268.626953,5,28099.08741,105.5881979,41101.35302,12.0932573,0,0,0,0,0,0,0,1
10933,2242.261475,4,21745.59513,209.2981094,41573.50308,6.752024886,0,0,2,0,0,0,0,1
10959,499.8710938,3,17936.14471,80.99622364,46068.44687,4.863702881,4,1,0,0,0,0,0,1
10981,789.7045288,0,19031.82888,55.81666617,40254.1458,0,1,1,0,0,0,0,0,1
10994,1284.69043,5,37511.53729,157.4676894,63504.74149,200.2378208,10,2,4,8,4,0,1,1
11041,6074.178711,6,41194.13275,502.8276467,42536.781,42.68781506,5,1,0,1,0,0,0,1
11051,269.4341736,5,27656.56977,272.4628534,17817.44158,19.98849212,0,0,0,0,0,0,0,1
11059,147.7198639,0,28806.00112,115.9801335,52455.56854,8.484930776,0,0,0,1,0,0,0,1
11076,84.05084229,0,15353.19389,60.45233166,24221.6372,3.971062187,3,1,0,0,0,0,0,1
11082,306.8550415,0,30796.72983,56.94253794,12999.52166,13.03774714,1,1,0,0,0,0,0,1
11107,257.2438049,5,40192.47862,129.4494783,55420.68732,11.22548875,1,2,0,0,0,0,0,1
11118,179.3441315,4,22707.73648,56.89026774,597821.5762,1.798903278,0,0,0,0,0,0,0,1
11119,1666.686157,3,30463.58046,86.82057554,23504.08248,23.63490683,2,3,0,0,0,0,0,1
11123,6439.92627,20,59790.05665,232.28327,45662.28,72.4083131,2,1,0,6,0,0,0,1
11136,14027.55762,2,22678.95799,99.90136375,46552.28942,140.3986236,5,1,3,0,0,0,2,1
11147,1671.327637,4,16759.8483,60.21182014,13416.80727,20.12213401,6,1,0,1,0,0,0,1
11151,1217.431152,1,13361.44576,144.0541705,14201.60882,10.48633339,1,1,0,0,0,0,0,1
11153,304.4732971,0,26299.13341,75.17312219,41191.85606,26.75921079,4,1,1,0,0,0,0,1
11184,4441.396973,10,74457.98631,181.3637633,51002.63861,287.3823742,6,1,1,14,0,0,0,1
11285,574.4417114,1,14502.70783,18.22851984,35141.45413,4.396540039,1,1,0,0,0,0,0,1
11316,78.9196701,1,21402.73204,61.7826768,39733.42666,1.461674168,1,1,0,0,0,0,0,1
11344,894.3307495,3,51695.91993,118.9088001,37424.91061,66.80107003,1,2,0,0,0,0,0,1
11417,443.2813416,4,38290.62165,77.17743723,30565.69543,8.786087841,1,1,0,0,0,1,0,1
11440,4283.581543,1,36901.15359,124.1012037,40295.37576,20.56073798,5,1,2,1,0,0,2,1
11446,8065.673828,26,54754.1895,1729.271519,45156.18091,32.81840471,4,1,0,2,0,0,0,1
11463,556.9109497,1,39540.47088,94.62162237,9913.504192,103.0034279,3,2,2,3,0,0,0,1
11517,1719.750366,0,16371.12314,49.97892053,6539.210632,13.31644124,10,1,0,0,0,0,1,1
11540,241.1365051,0,16268.98222,112.4513144,20187.76769,8.799260029,1,1,0,0,0,0,0,1
11548,1736.278076,4,11262.5353,78.00834241,5366.969224,11.35998279,6,1,0,0,0,0,1,1
11553,1202.088867,0,19763.26402,62.16570219,27916.02501,28.72344191,4,1,0,0,0,0,0,1
11566,5948.01416,12,58605.82728,124.44615,36514.64801,70.81498467,5,1,3,4,0,1,0,1
11582,95.27264404,0,25076.24115,75.66842843,15306.3878,14.77561863,3,1,0,1,0,0,1,1
11630,1755.157349,1,16738.84262,90.76141095,33415.48215,17.73704985,2,1,0,3,0,0,0,1
11647,10205.88379,7,32347.40487,106.6072976,53005.1101,43.61063776,8,1,0,11,1,0,0,1
11680,11161.51758,3,40605.6083,130.1763143,53300.67216,130.0394049,9,1,1,6,0,0,0,1
11692,33.5647316,0,15946.70381,51.88734387,20001.31755,0.796997383,0,0,0,0,0,0,0,1
11726,941.8824463,9,40866.73012,193.8484171,173378.5427,4.402809252,5,1,0,0,0,0,0,1
11742,2293.533936,3,34867.12708,1077.13768,31753.19874,16.39364819,2,1,0,2,0,0,0,1
11746,1973.746826,0,32494.81924,42.11708402,30419.06892,29.92201798,11,1,0,0,0,0,0,1
11771,2813.813965,12,14498.2744,133.644274,54635.33434,9.742576604,2,1,0,0,0,1,2,1
11774,1361.765137,3,21113.18897,48.66275268,43263.17861,83.55791234,5,1,0,3,0,0,0,1
11846,2415.057373,0,19630.4426,54.07135697,40652.79253,21.92755877,6,1,1,4,0,0,2,1
11847,9031.041992,1,47926.90011,60.28327769,36093.58802,7.842054602,2,1,0,0,0,0,0,1
11852,384.4293823,0,17943.46895,84.33026711,25726.0812,2.205859785,0,0,0,0,0,0,0,1
12030,284.2532959,11,20811.15082,114.9285255,27932.88457,8.815829669,4,1,0,0,0,0,0,1
12068,4193.39502,0,83015.37985,125.7502654,52808.46183,119.6254901,9,1,5,10,0,1,5,1
12152,5777.680664,10,60740.202,195.8203784,60061.13806,21.07600808,1,1,1,8,1,0,0,1
12194,256.576416,0,12561.42876,65.30653883,25296.55906,4.347728916,0,0,0,0,0,0,0,1
12222,17290.4707,4,56768.34043,199.5904229,53783.74387,117.0703142,7,1,2,5,4,0,1,1
12248,27.24387932,2,14331.26591,98.15887791,20712.92254,0,0,0,0,0,0,0,0,1
12274,1625.394775,3,34041.6605,206.681916,55903.43148,78.79777155,5,1,2,0,0,0,1,1
12275,778.3939209,19,42898.30745,226.8856467,54557.93026,131.9041486,8,2,2,0,0,0,0,1
12330,2010.728027,1,25158.28618,76.3684072,27174.47004,9.796959137,0,0,0,0,0,0,0,1
12331,18787.10156,8,62857.34363,191.2681799,63155.43794,110.374282,8,1,0,0,0,0,1,1
12374,3018.814697,0,65615.98398,142.5954381,38064.94496,36.6258902,3,3,0,6,10,0,0,1
12437,3196.89917,4,44448.35936,200.7502662,42429.56254,68.85035511,4,1,1,1,0,0,0,1
12451,3656.986816,1,77521.432,101.8991539,36200.12567,65.02202148,6,1,0,8,0,0,0,1
12470,4145.228516,6,25220.00028,108.9493634,36363.88678,148.0693508,7,2,0,0,0,0,0,1
12492,20009.45313,8,35293.13834,96.05533124,33065.06961,16.91109542,3,1,2,0,0,0,0,1
12519,718.47052,1,35429.84562,100.2281458,37184.29145,16.37190452,0,0,0,0,0,0,0,1
12580,6742.366211,12,67413.45204,299.5203657,51666.50868,196.1196685,9,1,1,0,0,0,1,1
12590,2258.514648,4,37689.85378,86.24109182,65806.75579,49.76001831,4,2,0,1,0,0,0,1
12617,52845.16016,19,49107.37258,236.3056265,73037.23923,202.004186,8,2,3,3,0,1,1,1
12619,514.5247192,1,27001.18631,187.2729359,37489.10069,66.43783353,3,1,4,1,0,1,0,1
12719,465.184967,5,36027.32533,109.6364845,22892.30624,1.856469422,0,0,0,0,0,0,0,1
12915,5521.866211,13,12386.20901,76.61817934,48013.31204,20.61261634,3,1,0,0,0,1,0,1
12923,7151.687012,6,38229.25674,196.9796645,76746.07017,83.92494361,9,2,0,0,2,1,2,1
12944,619.2875977,16,26618.86449,208.7535647,32002.06975,9.600586807,0,0,0,0,0,0,0,1
12952,945.7766113,3,35665.654,101.433115,39179.54702,19.76278472,1,1,0,0,0,0,0,1
13102,2400.282227,8,58395.16259,165.5017442,92872.65971,28.65864258,0,0,0,2,0,0,0,1
13126,7200.917969,20,58835.4611,284.3163527,72850.93872,218.9662251,4,2,5,1,0,2,1,1
13164,9601.87207,4,33502.97446,101.7567455,50706.2407,95.34084101,3,3,1,1,0,1,0,1
13209,857.5171509,6,34942.25785,114.482897,28404.53345,21.53539245,3,1,1,2,1,0,0,1
13228,6957.686035,6,24674.7974,172.3637176,22492.32488,28.88366286,5,1,3,3,0,0,0,1
13229,133.910202,1,14680.47634,88.26658425,30731.02717,0.574275958,1,1,0,0,0,0,0,1
13237,5399.533203,0,48983.40707,93.08268723,37925.97938,80.07261911,4,1,0,0,0,0,0,1
13256,195.998703,0,21172.96464,53.75347088,244328.5829,3.427357677,0,0,0,0,0,0,0,1
13312,4288.892578,17,43275.85925,175.5020226,54598.04569,111.9900515,5,1,0,0,0,2,0,1
13389,3276.319092,0,29192.18816,47.42797983,42391.2549,47.05513386,5,1,0,3,0,0,1,1
13411,105.3820114,0,23608.79621,120.5546448,40083.47293,5.939227361,1,1,0,0,0,0,0,1
13476,113.8665314,0,13364.89401,60.79291858,24409.62184,1.081889488,3,1,0,0,0,0,0,1
13497,269.6937866,12,36043.74819,111.8102948,12516.52817,9.381566622,0,0,0,0,0,0,0,1
13546,1039.117798,13,37846.99137,151.3026214,46423.85239,42.51717557,3,1,0,5,0,0,1,1
13582,1877.628296,9,31967.79038,160.2065639,50957.60197,28.01470772,3,1,0,0,0,0,0,1
13589,983.5455933,0,32830.68274,41.08800898,25222.29635,40.20801128,4,1,0,4,0,0,0,1
13595,19078.28516,0,42585.22781,119.1938229,36886.01639,122.0689827,7,2,5,0,0,0,0,1
13638,15451.5293,16,60659.60651,204.4011577,41408.48546,108.7018422,3,1,0,1,0,0,0,1
13676,1325.615601,2,42126.81468,64.00058036,26939.80305,7.542352058,2,1,0,0,0,0,0,1
13705,384.4945374,2,54095.63514,121.7903576,6860.241397,22.63071339,0,0,0,0,0,0,0,1
13758,1557.619141,2,37470.76539,106.028332,32439.39823,31.12386573,2,1,2,0,0,0,0,1
13761,2147.862061,0,28187.03382,272.8624419,47961.59159,54.61195269,2,1,0,0,0,0,1,1
13768,2385.038818,3,38934.73192,117.8729572,33087.55038,11.94164725,2,1,2,2,0,0,0,1
13810,7565.757813,17,36285.24457,153.0400557,44178.33428,216.0807121,8,3,3,13,16,0,3,1
13811,1853.919556,5,31808.95945,116.0686822,60687.45754,20.82115534,2,1,0,0,1,0,0,1
13847,71.98447418,1,27067.81922,54.9801206,14147.84205,12.32296003,1,1,1,0,0,0,0,1
13886,4244.287109,1,38353.03799,156.9429682,10753.0713,69.58923512,3,3,2,7,0,0,0,1
13923,735.1201172,2,21998.11312,56.18093124,28369.66488,11.91241825,2,1,0,0,0,0,0,1
13980,1112.56543,0,38065.90356,44.35699469,30043.36539,17.53398738,8,1,0,0,0,0,0,1
13997,3971.443115,2,19438.37828,89.63698713,37716.30755,175.7421607,10,1,0,0,1,0,0,1
13999,383.7603455,9,33153.20047,144.3709908,25562.83098,38.62586888,3,1,4,2,0,0,1,1
14036,8599.919922,5,29370.31878,103.1589645,47281.95225,43.43220527,4,1,1,5,2,1,0,1
14044,9705.235352,11,35089.07753,178.7139311,24524.83452,70.98328089,5,1,2,0,0,1,0,1
14057,1922.595459,19,63937.12913,193.0686836,48444.72028,60.5436563,7,1,0,0,0,0,0,1
14066,18998.45898,11,62555.23793,207.6689954,59841.77945,255.3561122,7,2,0,1,0,1,6,1
14136,246.6630707,2,33302.63856,135.7134874,36333.163,87.459464,7,1,6,4,0,1,0,1
14167,397.9505005,0,47359.77657,61.22479134,27639.59676,22.06179021,0,0,0,0,0,0,0,1
14188,144.2264709,0,19338.31538,67.91325401,42465.69637,0.643150655,0,0,0,0,0,0,0,1
14194,1681.853882,8,40068.5696,258.3748991,54956.34531,120.0608688,8,1,0,0,0,0,0,1
14218,35780.82422,2,31320.34359,159.1685209,42739.42022,109.5073988,7,2,0,11,0,0,0,1
14220,4971.255371,13,48789.96327,215.6267867,60556.83862,115.6707633,5,2,0,2,1,0,0,1
14257,5163.534668,6,49265.50458,713.5115885,64752.57243,56.59737073,4,1,1,8,0,0,1,1
14259,101.137558,0,15608.59487,78.21416038,33421.40631,9.173602414,3,1,0,2,0,0,0,1
14325,1215.009277,1,31379.94449,60.80116134,54974.87717,38.13290246,4,1,1,0,0,0,0,1
14329,367.0204773,4,34997.67848,80.6621582,30370.64077,75.89088426,4,2,1,0,0,0,0,1
14369,35118.26563,9,37454.37582,101.24223,54056.35682,90.32611629,8,3,2,10,5,0,0,1
14388,4618.47998,19,51314.64632,230.1909137,33709.10678,103.666372,5,3,1,7,0,0,0,1
14390,865.9949951,3,15864.79808,68.52879916,34058.75721,15.43898401,11,1,1,3,0,0,1,1
14397,8645.697266,13,58332.34962,122.4403026,54197.34694,118.0324665,9,1,0,10,0,1,0,1
14438,4705.425781,23,76238.39234,197.3684803,39973.04437,333.7357816,12,1,0,2,3,0,0,1
14480,1169.630859,0,34119.02353,111.7610381,42950.69594,56.03036736,7,1,2,0,0,0,0,1
14484,5658.851563,4,36934.55595,100.5834241,33435.26605,5.243223693,1,1,0,0,0,0,0,1
14545,4841.256836,13,56593.62647,142.2841333,73986.24054,82.54745658,6,1,0,8,0,0,0,1
14643,861.0300293,0,15621.31991,41.1784992,8090.992689,1.087135573,0,0,0,0,0,0,0,1
14651,9110.746094,16,83175.41747,230.337933,73922.58882,87.58145694,8,1,0,0,1,1,2,1
14671,2277.060059,5,82074.11164,208.0045129,88739.92049,24.3023252,5,1,2,6,0,0,0,1
14677,3097.820801,0,57054.79522,91.8242944,30192.87567,30.44790587,2,1,0,3,0,0,0,1
14689,3844.4646,6,89744.34944,393.1348483,39272.75765,177.3451983,5,1,0,0,0,0,0,1
14715,2664.703857,5,37550.29789,58.27613285,56562.74551,5.765124288,3,1,0,0,0,0,0,1
14719,1844.131104,17,65377.78934,298.4363779,40237.27971,21.5886349,0,0,0,1,0,0,0,1
14812,361.3281555,0,8799.231834,47.85584511,12589.38098,16.40274031,8,1,0,6,0,0,0,1
14816,708.3560181,0,34054.20784,50.12269315,19721.80209,26.0278969,2,1,1,4,0,0,0,1
14822,3118.2854,8,91452.70841,246.516695,33816.18546,171.4362374,8,1,0,0,0,0,0,1
14825,2390.825195,2,14093.13511,66.57555429,30088.24156,10.83616903,16,1,1,1,0,1,0,1
14843,162.6989594,1,27725.9088,122.7804418,33427.08255,2.176879377,0,0,0,0,0,0,0,1
14873,7731.333984,4,37111.52399,108.5513546,57126.77608,12.19581245,3,1,0,0,0,0,1,1
14884,1340.177734,28,41914.93891,140.5402011,52816.53227,134.1897366,5,1,0,0,0,1,0,1
14893,365.6703796,11,10388.85115,70.41184833,8555.099379,3.686038232,0,0,0,0,0,0,0,1
14938,398.2548523,0,34449.62127,98.21153476,82593.11109,4.812822884,1,1,0,1,0,0,0,1
14973,8726.857422,13,25490.27582,101.7025902,25460.99183,86.39664408,4,1,0,8,1,0,6,1
15131,4420.316406,24,56448.35476,180.9408141,50939.66987,23.00242388,6,2,0,2,1,0,0,1
15225,610.6485596,8,38688.04117,281.8782056,27030.15616,57.2868075,5,1,2,3,0,0,0,1
15265,293.7268677,5,16165.8388,69.59843873,26758.55174,13.67980864,0,0,0,0,0,0,0,1
15268,32.81373215,0,17316.60511,73.85898044,18632.86256,0,0,0,0,0,0,0,0,1
15309,358.370697,0,10770.70204,318.28271,6784.097501,24.47311679,6,1,0,0,0,0,0,1
15366,573.0234375,0,26806.91364,80.87085017,38418.7692,13.12642064,2,1,0,0,0,0,0,1
15371,1657.594482,0,11312.87612,58.82131708,16872.80135,7.951883423,2,1,0,0,0,0,0,1
15394,242.7525482,3,27346.83017,64.71472016,23859.43377,0.747042273,0,0,0,0,0,0,0,1
15407,2744.982422,0,18524.77692,41.60365891,34887.37668,10.58805895,5,1,0,0,0,0,0,1
15478,4950.624512,21,65108.16694,238.4661436,35264.75519,67.76350447,7,1,0,1,0,0,0,1
15484,8978.553711,4,32739.60224,91.4211341,26632.37687,47.33326087,5,1,3,4,0,0,1,1
15562,1263.32666,12,42555.26137,138.4153282,48491.04289,96.85344315,5,2,2,1,0,0,0,1
15590,714.5622559,1,48574.77398,64.71463779,53199.37386,52.16428222,5,1,0,0,3,0,2,1
15616,52.24185181,0,32923.4023,80.56173286,75014.68729,10.54223517,0,0,0,0,0,0,0,1
15636,3072.032471,14,48558.94255,141.6699519,36694.52843,26.74355038,1,1,0,4,1,1,0,1
15641,892.8739014,0,16031.6763,46.06801377,12486.01488,15.40541609,2,1,0,0,0,0,0,1
15675,2876.878174,5,30058.17493,89.25202549,54352.77715,106.1767344,3,1,0,1,0,0,0,1
15692,79.5638504,0,20926.09596,84.14316733,45140.51191,6.956758029,1,1,0,0,0,0,0,1
15716,11966.57324,2,48604.32178,45.25761634,35383.70113,284.6154553,11,3,0,0,0,0,0,1
15718,2104.575439,0,13573.62204,59.27218157,7410.976304,10.01041731,12,1,0,3,1,0,0,1
15745,1981.843872,5,32546.4199,79.24434622,25921.98614,14.26615891,5,1,0,1,0,0,0,1
15815,149.6160736,0,22672.15302,99.7787346,4295.130256,2.979528581,0,0,0,0,0,0,0,1
15818,26031.86719,6,36053.58442,373.5900341,52678.92265,179.0475754,5,1,9,9,1,2,5,1
15853,5386.867676,0,38806.8093,85.99332815,33318.81392,46.63745028,4,2,0,0,0,0,0,1
15864,2063.432617,1,28768.17841,91.41158381,47523.68247,25.33790996,4,1,1,0,0,0,1,1
15867,2463.361084,7,67998.73485,129.6393796,56469.94089,52.06257249,5,1,3,2,0,0,0,1
15879,679.5292358,3,15099.15663,72.7765118,32870.63799,5.34536675,2,1,0,0,0,0,0,1
15909,71.15864563,0,25077.981,72.10658299,14797.47118,9.195878611,4,1,0,1,0,0,0,1
15916,432.0003967,5,33205.1466,167.7407901,84986.74953,42.4784864,7,1,0,1,3,0,0,1
15939,8405.349609,3,46428.37377,211.5636661,66149.36311,112.2959466,2,2,0,21,1,0,1,1
15945,3409.517334,4,22820.50376,67.63563205,32240.42939,75.68412758,6,1,0,4,0,0,0,1
15960,666.4371338,24,39540.42936,90.95240507,30561.46096,8.264033338,0,0,0,0,0,0,0,1
15963,209.4478912,0,10631.1493,27.58570117,28522.47916,11.34664281,3,1,1,0,0,0,0,1
15990,18520.88086,31,44905.55891,339.3081883,54055.43751,176.6522453,5,3,0,0,3,0,0,1
16032,12155.84082,3,33565.68672,176.9878814,50425.46382,229.3313806,11,1,2,6,1,0,0,1
16150,626.4007568,0,44363.20511,140.7398386,39845.57734,28.17716512,1,1,1,0,0,0,0,1
16161,452.602478,11,45979.85678,114.7715239,20378.42984,41.53853395,2,1,1,0,0,0,0,1
16209,130.2537689,2,30865.6141,198.9464874,58827.81505,47.35018458,0,0,0,0,0,0,0,1
16212,738.1983032,0,34221.6706,89.40343935,27503.77149,24.8276909,3,1,2,1,0,1,0,1
16297,2639.737061,6,17799.39618,67.3080354,44357.86997,27.90760076,3,3,0,2,0,0,1,1
16423,100.3886261,1,10229.47327,41.21173634,17373.54319,6.794609031,3,1,1,0,0,0,0,1
16473,1825.784546,3,30397.72471,49.1637456,15776.85675,10.74253167,1,1,0,0,0,0,0,1
16514,414.0293579,0,8116.019483,157.3484719,13853.41827,16.33319037,10,1,3,6,0,0,0,1
16554,509.5063477,0,19989.28071,35.20853866,28632.52311,19.11980583,5,1,0,0,0,0,0,1
16745,9709.905273,6,65060.40387,221.1494306,49923.37968,25.42004781,4,3,0,4,0,2,0,1
16763,4821.354004,13,32756.77955,115.4315944,60609.32584,2.192312853,2,1,0,0,0,0,0,1
16803,7635.726563,3,38522.82823,106.4021571,31812.23375,179.9281894,9,2,0,7,1,0,7,1
16826,1288.922852,0,18153.11688,68.87478898,35150.23325,9.74367232,10,1,1,2,0,0,0,1
16840,574.0986938,3,9043.303321,25.05897396,8643.965928,3.724429573,3,1,2,0,0,0,0,1
16861,1956.988892,8,34577.34264,154.5616613,72591.6411,17.90359901,0,0,0,1,0,1,0,1
16868,729.1671143,2,30479.21879,152.2530926,26063.28058,6.999092716,3,1,0,0,0,0,0,1
16997,1714.996582,2,37697.80592,218.9999139,34873.01381,42.21329281,4,1,0,0,0,0,0,1
17036,447.9697266,0,9189.670842,26.37564168,8533.342491,4.829309427,2,1,1,0,0,0,0,1
17059,4694.598145,14,34502.7213,104.0634228,48047.08431,31.48688139,4,1,1,5,0,0,0,1
17067,232.1335754,0,44320.05885,163.1981337,38804.49492,18.79100801,4,1,3,3,0,0,0,1
17148,894.0198364,4,64553.32343,226.1513993,48907.65776,37.29197081,6,2,0,0,0,0,0,1
17199,109.8807602,3,44715.95278,187.2280366,36693.01747,3.72802588,1,1,0,0,0,0,0,1
17232,156.7952576,6,7353.343819,216.2286669,1194.607058,5.519740117,4,1,0,0,0,0,0,1
17367,266.3089294,1,11813.65919,15.64525614,24666.02325,0,0,0,0,0,0,0,0,1
17410,104.7240295,5,21687.5166,90.45218971,41630.9617,3.842160105,0,0,0,0,0,0,0,1
17527,283.3696899,15,33086.54497,69.3680491,21324.93841,22.4085506,0,0,0,0,0,0,0,1
17543,462.816864,5,46966.3195,76.33097764,24254.16199,14.61662826,0,0,0,0,0,0,0,1
17668,10991.46484,12,31529.08083,370.0172718,64963.72344,198.8436109,4,1,0,16,0,2,0,1
17672,12128.92969,3,29971.07517,84.6088814,44157.53157,147.5499152,6,1,0,0,0,0,0,1
17687,3750.806641,0,85432.29155,178.3188242,57228.16993,202.8757256,15,2,2,23,0,0,1,1
17694,103.6194458,0,24867.80608,80.58808453,15276.64847,44.86774526,3,1,0,0,0,0,0,1
17705,2669.913086,1,23679.65712,69.96781729,42036.55667,7.992349831,0,0,0,0,0,0,0,1
17710,7868.695801,11,54627.04799,837.4753562,49288.05932,196.0656767,6,2,1,15,0,2,2,1
17731,23736.42188,0,36182.51133,80.118477,53425.99355,138.7058929,7,1,6,0,0,0,4,1
17737,134.9055634,0,28007.67314,79.23169956,44097.39755,5.467809041,0,0,0,0,0,0,0,1
17840,2344.333496,3,25380.84241,112.663577,34071.56928,115.6115766,5,2,0,3,0,1,0,1
17925,6264.429199,19,58304.06894,175.7119188,67294.91838,120.8406534,8,2,0,0,1,1,1,1
17997,1054.535889,1,11228.81674,95.31779748,41815.40546,11.52933401,1,1,0,1,0,0,0,1
