id,center_lat,center_lng,bd_lat,bd_lng
5937,23.46193586,113.5140255,23.46825947,113.5204565
5938,23.58615848,113.810312,23.59185876,113.8168676
5939,23.35003714,113.285015,23.35636332,113.2914375
5940,23.70636393,113.3975088,23.71269989,113.4039319
5941,23.29193479,113.258042,23.29807603,113.2645249
5942,23.27517756,113.6395893,23.2815174,113.6460146
5943,23.31670499,113.6575809,23.32291519,113.6640569
5944,23.15888018,113.6171092,23.16500391,113.6235828
5945,23.19211531,113.5856852,23.19779352,113.5922712
5946,23.26720801,113.4289071,23.27322498,113.4353909
5947,23.40789825,113.5901861,23.41360643,113.5967544
5948,23.28794322,113.3705048,23.29395383,113.3770109
5949,23.11754769,113.4916228,23.12357341,113.4981013
5950,23.51983987,113.6620925,23.52597702,113.6685639
5951,23.51168727,113.2805292,23.51802527,113.2869504
5952,23.19212862,113.8774903,23.19847127,113.8839408
5953,23.43296026,113.2311107,23.43868045,113.2376888
5954,23.22118028,113.5991499,23.22699667,113.6056862
5955,23.36234468,113.662082,23.36847833,113.6685357
5956,22.8597608,113.4154157,22.86599615,113.4218685
5957,23.42864949,113.9403515,23.43431174,113.9469413
5958,23.47447221,113.4782168,23.48027246,113.4847441
5959,23.25872292,113.7789138,23.26490652,113.7853579
5960,23.59855507,113.6890889,23.60426481,113.6956323
5961,22.70534151,113.6800329,22.71117428,113.6865861
5962,23.29193436,113.7699452,23.29823278,113.776396
5963,23.53235907,113.5140302,23.53868556,113.5204748
5964,23.62754037,113.5229888,23.6338743,113.5294069
5966,22.71794748,113.5005482,22.72412971,113.5070304
5968,23.37081357,113.0244977,23.3770429,113.0309299
5969,23.54876456,113.6036611,23.55465756,113.6102037
5970,23.15911363,113.3119944,23.16507801,113.3185007
5971,23.52427224,113.4334107,23.53021269,113.4399276
5972,23.23798663,113.22661,23.24366384,113.2331597
5974,23.26275017,113.5543092,23.2686708,113.5608094
5975,23.26272343,113.8730124,23.26903929,113.8794318
5976,23.39143996,113.9853429,23.39768432,113.9917839
5977,23.20060243,113.2400721,23.20643709,113.2466233
5978,23.58631101,113.4692686,23.59200859,113.4758248
5980,23.81769318,113.8237675,23.82335882,113.8303399
5981,22.93459693,113.3299815,22.9403054,113.3365546
5982,23.09273058,113.3749891,23.09881991,113.3814785
5983,23.35020456,113.1055053,23.35587718,113.1120625
5984,23.23782922,113.6485804,23.24413311,113.6550019
5985,23.55719071,113.7070767,23.56287651,113.7136608
5986,23.18797043,113.5767146,23.19363871,113.5833026
5987,23.49096425,113.7430262,23.49717532,113.7494622
5988,23.35848326,113.1324431,23.36452323,113.138918
5989,23.85888581,113.9044458,23.86498013,113.9109078
5990,23.15475445,113.6440779,23.16108656,113.6505047
5991,23.66069162,113.7565077,23.6670308,113.7629552
5992,23.60682471,113.5319405,23.61309686,113.5383638
5993,23.39992312,113.3570158,23.40570931,113.3635599
5994,23.35819401,113.8506139,23.36420171,113.8570957
5995,23.3416391,113.6800748,23.34746708,113.6866084
5996,23.22951233,113.5677506,23.23523742,113.5742971
5997,23.11746709,113.5184782,23.1238034,113.5248935
5998,23.56534111,113.5767396,23.57100815,113.5833229
5999,23.19627011,113.8904923,23.20256528,113.8969515
6000,23.25035076,113.5319165,23.25662317,113.5383403
6001,23.60292817,113.4379011,23.60878757,113.4444113
6002,23.59860506,113.7205674,23.60443997,113.7270848
6003,23.48255836,113.66209,23.48869184,113.6685435
6004,23.20891941,113.226608,23.21460206,113.2331842
6005,23.46213181,113.4334064,23.46807098,113.4399167
6006,23.54908241,113.4558272,23.55475419,113.4624157
6007,22.93452492,113.5005626,22.94070651,113.50704
6008,23.35418473,113.5005909,23.3603613,113.5070408
6009,23.21722616,113.5005816,23.22340589,113.5070478
6010,23.49099492,113.2131685,23.49667272,113.219715
6011,23.33741347,113.8774998,23.34375272,113.883933
6012,23.42862399,113.6126348,23.43467489,113.6191447
6013,23.12596888,113.3659954,23.13189418,113.3724907
6014,23.2170607,113.644082,23.22339449,113.6505169
6015,22.94301234,113.4243981,22.94911442,113.4308965
6016,23.47421957,113.886476,23.48053904,113.8928963
6017,23.1798252,113.7340212,23.18589995,113.7405235
6018,23.42041454,113.5408829,23.42657458,113.5473678
6019,23.80949057,113.9988788,23.81583412,114.0053177
6020,23.33330682,113.5498342,23.33931116,113.5563403
6021,23.39161721,113.0515313,23.39789468,113.0579652
6022,23.00524452,113.2670093,23.01150484,113.2734366
6023,23.41236826,113.3615161,23.41822455,113.3680581
6024,23.20061013,113.2805081,23.20695326,113.2869552
6025,23.51997545,113.2850265,23.5263036,113.2914583
6026,23.13409731,113.7115449,23.13981273,113.7180829
6027,22.71779623,113.6530438,22.72406431,113.6595089
6028,23.12168078,113.2221153,23.12733957,113.2286665
6029,22.74276169,113.6215751,22.7489553,113.6280334
6030,23.12184691,113.4109437,23.12812916,113.4173676
6031,23.65654652,113.7340533,23.66262149,113.7405533
6032,23.37074011,113.720552,23.37657412,113.7270657
6033,23.63595932,113.4737503,23.64170252,113.4802995
6034,22.99695178,113.4960908,23.00305545,113.502554
6035,23.31276415,113.4782057,23.31857101,113.4847656
6036,23.1382562,113.7968387,23.14413293,113.8033452
6037,23.07184855,113.4826666,23.07772498,113.489212
6038,22.82613879,113.5498007,22.83214621,113.5563192
6039,23.37905244,113.7699511,23.38534488,113.7763728
6040,23.32504124,113.8326935,23.33077526,113.8392624
6041,23.17561576,113.6935588,23.18129681,113.7001387
6042,23.17586167,113.4019647,23.18220303,113.40841
6043,23.0678085,113.4064492,23.07413347,113.4129034
6044,23.1674227,113.311995,23.17338877,113.3185097
6045,23.47445982,113.482694,23.48032996,113.4892068
6046,23.08849713,113.3299919,23.09420502,113.336563
6047,23.68569005,113.4109829,23.69197834,113.4174366
6048,23.66482746,113.7609963,23.6711722,113.7674443
6049,23.610925,113.8461509,23.61685258,113.8526455
6050,23.29608152,113.7744313,23.30233294,113.780895
6051,23.58205159,113.7879033,23.58808856,113.7943934
6052,22.67613535,113.6665354,22.68219608,113.6730192
6053,22.88049898,113.4692204,22.886194,113.475764
6054,23.39144806,113.7025685,23.39710829,113.7091296
6055,23.72680749,113.7025911,23.73246549,113.7091423
6056,23.13839882,113.464759,23.14406532,113.4713085
6057,23.6565539,113.7475283,23.66282804,113.7539869
6058,23.20055743,113.8058056,23.20630945,113.8123735
6059,23.03846423,113.5229491,23.04480043,113.5293792
6060,23.32531333,113.1099953,23.33102223,113.1165695
6061,23.66060743,113.8282364,23.6663008,113.8348181
6062,23.6192187,113.8368361,23.62499791,113.8433638
6063,23.70201452,113.7115831,23.7077338,113.7181395
6064,23.42896888,113.0740408,23.43490169,113.0805751
6065,23.20461631,113.6530757,23.21088332,113.6595359
6066,23.3832847,113.1817733,23.38942337,113.188229
6067,23.10937543,113.4199216,23.11554489,113.4263775
6069,23.18818528,113.3074965,23.1942337,113.3140069
6070,23.41222304,113.253558,23.41828839,113.2600567
6071,23.34988063,113.9493392,23.35557686,113.9558913
6072,23.15079177,113.491625,23.15681885,113.49811
6073,23.64015572,113.3660309,23.64608558,113.3725457
6074,23.22967456,113.2355852,23.23543987,113.2421234
6075,23.32910768,113.6261072,23.33536445,113.6325655
6076,23.40794676,113.5543189,23.41387201,113.5608426
6077,23.3707063,113.6980696,23.37636292,113.7046198
6078,23.17567711,113.262527,23.18188727,113.2689989
6079,23.43691178,113.6036536,23.44280438,113.6101949
6080,23.15090759,113.3704954,23.15691458,113.3769846
6081,23.26283259,113.8102904,23.26853121,113.816836
6082,22.88043481,113.3029763,22.88655354,113.3094344
6083,23.37907263,113.2221327,23.38473148,113.228685
6084,23.82997958,113.89547,23.83621313,113.9019109
6085,23.26703249,113.7430111,23.27324487,113.7494548
6086,23.46300943,113.9628422,23.46888364,113.9693649
6087,23.22551478,113.7699408,23.23180975,113.7763748
6088,23.15921073,113.3659976,23.16513981,113.3725112
6089,23.10069884,113.6126132,23.10674518,113.619103
6090,23.13845798,113.3839855,23.14468178,113.3904214
6091,23.56133471,113.8013486,23.56714693,113.8079044
6092,23.3208671,113.8461317,23.32680178,113.8526623
6093,23.55724423,113.5006047,23.56342751,113.5070856
6094,23.10923529,113.4916222,23.11526232,113.4981072
6095,23.54885324,113.6755901,23.55475889,113.68213
6096,23.50345143,113.1952316,23.50935647,113.2017358
6097,23.40821127,113.0560355,23.41443944,113.0624968
6098,23.15074398,113.7340193,23.1568134,113.7404957
6099,23.44107778,113.9358572,23.44674735,113.9424423
6100,22.62619149,113.7205027,22.6320275,113.7270288
6101,23.39563035,113.7295424,23.40162126,113.7360396
6102,23.20457228,113.5901726,23.21028161,113.5967467
6103,23.36676356,113.4468515,23.37249676,113.4533863
6104,23.59430354,113.5946861,23.60005587,113.6012236
6105,22.81390838,113.4512958,22.81960539,113.4578703
6106,23.35827891,113.7070633,23.36395756,113.7136126
6107,23.10934463,113.3659942,23.11527194,113.3724994
6108,23.2213746,113.2805095,23.22771403,113.2869385
6109,23.61107938,113.3030258,23.61719669,113.309481
6111,23.79290018,113.9763658,23.79901609,113.9828618
6112,23.42898733,113.0965243,23.43465769,113.103113
6113,23.29625919,113.3839964,23.30248978,113.3904644
6114,22.74275787,113.5901425,22.74846347,113.5966985
6115,23.82173338,113.8775318,23.82807179,113.8839592
6116,22.78895629,113.410921,22.79524024,113.4173528
6117,23.39167084,113.0875313,23.39739964,113.0940788
6118,23.2547291,113.0650288,23.26081249,113.0714919
6119,23.35828919,113.7968533,23.36416601,113.8033619
6120,23.45783273,113.2850223,23.46416136,113.2914566
6121,23.52824212,113.2535659,23.53430689,113.260061
6122,23.19244361,113.4468395,23.1981849,113.4534126
6123,23.44970429,113.4289198,23.4557256,113.4354259
6124,23.31701604,113.1010104,23.32268098,113.1075985
6125,23.33742849,113.5632757,23.34321083,113.5698232
6126,23.10934465,113.4468338,23.11508015,113.4533781
6127,23.56983131,113.4199535,23.57600422,113.4264279
6128,23.50356952,113.3885063,23.50984685,113.3949333
6129,23.80949263,113.7834352,23.81560981,113.7899214
6130,23.35435359,113.4154496,23.3605857,113.4218879
6131,23.60267685,113.6800923,23.60850113,113.6866098
6132,23.44554794,113.074042,23.45147947,113.0805702
6133,23.27946817,113.787883,23.28550582,113.7943747
6134,23.31678758,113.7025635,23.32245331,113.7091512
6135,23.39149353,113.7430195,23.39770681,113.7494668
6136,23.1841603,113.4289014,23.19018368,113.4354161
6137,23.54051448,113.8685487,23.54680006,113.8750076
6138,23.4618842,113.5319307,23.46816007,113.5383717
6139,23.8384108,113.7789529,23.84459404,113.7853977
6140,23.25462115,113.491632,23.26064631,113.498107
6141,23.13810223,113.5946559,23.14385332,113.601188
6142,23.37489243,113.725047,23.38080104,113.731546
6144,23.15062158,113.6575699,23.15682628,113.6640186
6145,23.46213587,113.1234747,23.46802171,113.1299961
6146,23.85889112,113.9224051,23.86468075,113.9289309
6147,23.46613361,113.4961226,23.47223962,113.5025942
6148,23.33768983,113.3435111,23.34335602,113.3500823
6149,23.2504237,113.7744282,23.25666817,113.7808578
6150,23.34569746,113.6216145,23.35189103,113.6280687
6151,23.40384237,113.8326987,23.40957442,113.8392579
6152,23.51566224,113.5677696,23.52138813,113.5743218
6153,23.20471389,113.7070531,23.21039864,113.7136321
6154,23.13422104,113.4737159,23.1399608,113.480249
6155,23.08442186,113.3794855,23.09058684,113.3859668
6156,23.70691098,113.635637,23.71324158,113.6420608
6157,23.07598022,113.49162,23.08201286,113.4981328
6158,23.29602435,113.6935668,23.30170542,113.7001473
6159,23.1175364,113.2131432,23.12321524,113.2196926
6161,23.77638465,113.9808664,23.78257196,113.9873428
6162,23.36228787,113.5856964,23.36795845,113.5922454
6163,23.55301562,113.8237497,23.55868471,113.8303383
6164,23.35417572,113.2355936,23.35994036,113.2421283
6165,23.39963025,113.5677619,23.40535706,113.5743178
6166,23.49510873,113.5050762,23.50134656,113.5115073
6167,23.14244948,113.231091,23.14816229,113.2376335
6168,23.32502777,113.6710765,23.3310114,113.6775943
6169,23.64411652,113.7160751,23.64989012,113.7226265
6170,23.25873217,113.5050601,23.2649701,113.511493
6171,23.22972007,113.1996969,23.235553,113.2062212
6172,23.25045641,113.4961079,23.25655944,113.5025664
6173,23.34181757,113.47373,23.34756101,113.4802808
6174,23.61938661,113.3210266,23.62519746,113.327548
6175,23.52416367,113.3165195,23.53005074,113.3230474
6176,23.49096603,113.5050759,23.49720372,113.5115063
6177,23.23369229,113.6575754,23.23989616,113.6640203
6178,23.79697448,113.6531152,23.80324198,113.6595783
6179,23.57785565,113.8237514,23.5835212,113.830323
6180,23.34159311,113.9538364,23.34733677,113.9603872
6181,23.27533505,113.7654575,23.28166154,113.7718858
6182,23.68154287,113.3840232,23.68777415,113.3904917
6183,23.30424652,113.8595709,23.31041445,113.866056
6184,23.48273352,113.4871712,23.48867951,113.4936634
6185,23.20908449,113.4244163,23.21518473,113.4309068
6186,23.17987299,113.491627,23.18590541,113.498138
6187,23.61115276,113.3435299,23.61681445,113.35008
6188,23.36246082,113.7744357,23.36870548,113.7808666
6189,22.97605727,113.5274214,22.98237327,113.5338616
6190,23.43309231,113.0605395,23.43925754,113.0670254
6192,22.55528564,113.7249928,22.56119626,113.7315055
6193,22.99700183,113.3254849,23.00275231,113.3320197
6194,23.39978631,113.2625421,23.40599371,113.268999
6195,23.18832336,113.4019656,23.19466576,113.4084159
6196,23.47007161,113.5857036,23.4757439,113.592261
6197,23.40818181,113.4692563,23.41388228,113.4758266
6198,22.87734091,113.5791452,22.8829974,113.5856983
6199,23.12568162,113.6530705,23.13194191,113.6594976
6200,23.36230234,113.6350993,23.36862838,113.6415135
6201,22.94710917,113.464746,22.95278315,113.4713321
6202,23.07180534,113.2176258,23.07747228,113.224214
6203,23.7598302,113.9718624,23.76586345,113.9783553
6204,23.59450615,113.289529,23.60080178,113.2959534
6205,23.43279386,113.6395998,23.4391387,113.6460489
6206,23.13412481,113.7744205,23.14036948,113.7808508
6207,23.56152697,113.3705238,23.56753965,113.377038
6208,23.50749965,113.801345,23.5133061,113.8078725
6209,23.17556509,113.666568,23.18162895,113.6730698
6210,23.11350821,113.4423511,23.11930055,113.4488801
6211,23.27110652,113.5319179,23.27738112,113.5383524
6212,23.10491512,113.549819,23.11091733,113.5563134
6213,23.51186093,113.401988,23.51819762,113.4084098
6214,23.24643984,113.3749996,23.25252392,113.3814623
6215,23.21731454,113.4692433,23.22301379,113.4758077
6216,23.16753917,113.433386,23.17348069,113.4399058
6217,23.4952862,113.4244361,23.50138003,113.430897
6218,23.4742298,113.9358594,23.47989326,113.9424149
6219,23.138112,113.6260946,23.14436281,113.6325249
6220,22.99277833,113.5005665,22.99895479,113.5070181
6221,23.17134975,113.5811982,23.17701192,113.5877785
6222,23.17144498,113.684562,23.17721167,113.6911211
6223,23.79709388,113.7879179,23.80313484,113.7944284
6224,23.51177988,113.4692635,23.51747704,113.4758177
6225,23.50745278,113.8282261,23.51314001,113.8347782
6226,23.30008515,113.6440875,23.30642179,113.6505362
6227,23.07190183,113.3479934,23.07759511,113.3545761
6228,23.22543904,113.5319148,23.23171435,113.5383527
6229,23.17151523,113.778908,23.17770478,113.785381
6230,23.19638894,113.8147663,23.20206401,113.8213518
6231,23.18384896,113.6530743,23.19011689,113.659539
6232,23.41240707,113.3974882,23.41874677,113.4039304
6233,22.97627315,113.4468247,22.9820114,113.4533817
6234,23.00109855,113.2849915,23.00742331,113.2914073
6235,23.68958724,113.6980911,23.69524996,113.704672
6236,23.80108378,113.8730478,23.80740644,113.8794974
6237,22.95539754,113.4781815,22.96120387,113.4847403
6238,23.04047245,113.2184496,23.04613401,113.225019
6239,23.18812683,113.5095312,23.19442145,113.5159913
6240,23.64809949,113.6171416,23.65422567,113.6236237
6241,23.65662003,113.4827065,23.66249627,113.4892479
6242,23.20067776,113.3254987,23.20643457,113.3320658
6243,23.08846414,113.3119897,23.09443106,113.318508
6244,23.30435697,113.7968497,23.31024098,113.803393
6245,23.27937332,113.5453517,23.28545528,113.5518342
6246,23.69391894,113.4513562,23.69961413,113.4579263
6247,23.34989876,113.9583355,23.35570071,113.964866
6248,23.15065131,113.8371614,23.15643677,113.8436954
6249,23.2835134,113.5498309,23.28951715,113.5563339
6250,23.33744889,113.6575822,23.34365583,113.6640424
6251,23.27100652,113.5856904,23.27667896,113.5922482
6252,23.40408935,113.0695395,23.41009839,113.076042
6253,23.2298437,113.4289045,23.23586123,113.4353908
6254,23.18001416,113.3974722,23.18635485,113.4039202
6256,22.94300682,113.3839722,22.94923776,113.3904445
6257,23.35002084,113.2580459,23.35615776,113.2645074
6258,23.52003862,113.3255205,23.52579177,113.3320718
6259,23.1964263,113.7205403,23.20226792,113.7270919
6260,23.07612035,113.4199193,23.08229551,113.426403
6261,23.5613683,113.2535681,23.56743478,113.2600712
6262,23.39570757,113.1907407,23.4016935,113.1972391
6263,23.56145638,113.3300242,23.56716508,113.3366016
6264,22.926329,113.4513034,22.93202461,113.4578715
6265,23.26303294,113.4468443,23.26876708,113.453383
6266,23.20890783,113.7519881,23.21522169,113.7584353
6267,23.10499829,113.5184774,23.11133673,113.5249032
6268,22.95133818,113.4199108,22.95751364,113.4263956
6269,23.14646331,113.5543015,23.15238463,113.5608043
6270,22.84310372,113.4154145,22.84934209,113.4218823
6271,23.20058937,113.7295294,23.20658436,113.7360478
6272,23.61917599,113.5588134,23.62502069,113.5653276
6273,23.16323469,113.2894997,23.16953405,113.2959419
6274,23.37071053,113.8102976,23.3764082,113.8168393
6275,23.53242154,113.2086862,23.53814225,113.2152566
6276,23.31699687,113.3750045,23.32308874,113.3815047
6277,23.63584522,113.7923898,23.64180174,113.7988944
6278,23.34591787,113.2041889,23.35168691,113.2107303
6279,23.22967556,113.2760141,23.23600606,113.2824364
6280,23.34569776,113.8909525,23.35198359,113.8973879
6281,23.61086313,113.585713,23.61653344,113.5922611
6282,23.50568302,113.152705,23.51199524,113.1591262
6283,23.48678318,113.707072,23.49246119,113.7136184
6284,23.23379519,113.51401,23.24011647,113.5204307
6285,23.82604093,114.007886,23.83235294,114.0143144
6286,23.07603041,113.4737119,23.08177781,113.4802827
6287,23.18000003,113.3794921,23.18616568,113.3859759
6288,23.49096763,113.2400918,23.49679513,113.2466072
6289,23.31285748,113.0830293,23.31864757,113.0895928
6290,23.14261882,113.4244117,23.14871381,113.4308762
6291,23.13815285,113.554301,23.14407314,113.5607987
6292,23.32918154,113.8371732,23.33497119,113.8437273
6293,23.47031635,113.4826937,23.47618718,113.4892099
6294,23.26270858,113.5812042,23.26836536,113.5877584
6295,23.65671082,113.4423887,23.66250835,113.4489466
6296,23.63575535,113.6665987,23.64181486,113.6730818
6297,23.36678124,113.379505,23.37293964,113.3859522
6298,23.12584625,113.4960995,23.13194925,113.5025586
6299,23.42460711,113.6980733,23.43027163,113.704662
6300,23.17990133,113.3209966,23.18571968,113.3275514
6301,23.09267965,113.3434943,23.09834679,113.3500698
6302,23.39987339,113.3300131,23.40557881,113.3365738
6303,22.92608525,113.54085,22.93224351,113.5473244
6304,23.38320215,113.5050686,23.38944068,113.5115037
6305,23.51053668,113.1862652,23.51660073,113.1927422
6306,23.33749832,113.9763357,23.34361021,113.9828155
6307,23.35827659,113.9898431,23.36456805,113.9962667
6308,23.56538756,113.5498498,23.57139305,113.5563628
6309,23.40808078,113.7520014,23.4143942,113.7584453
6310,22.87641658,113.4019442,22.88275203,113.4083611
6311,23.18820648,113.4826744,23.19408306,113.4892199
6313,23.12181303,113.3659951,23.1277386,113.3724917
6314,23.0676342,113.2804992,23.07397789,113.2869495
6315,23.2087901,113.8461243,23.21472348,113.8526492
6316,22.7844367,113.5766882,22.79009822,113.5832413
6318,23.5491288,113.393004,23.55545047,113.3994576
6319,23.32928085,113.7654611,23.33561043,113.7719044
6320,23.35837129,113.0244969,23.36460133,113.0309326
6321,23.34594043,113.0290027,23.3522236,113.035438
6322,23.23797237,113.7430092,23.244184,113.7494495
6323,23.58192486,113.6486032,23.58823139,113.6550375
6324,23.08851424,113.3389934,23.09417695,113.3455737
6325,22.86386544,113.4602608,22.8695243,113.4668254
6326,23.24619832,113.6845669,23.25195876,113.6910959
6327,23.14671955,113.46028,23.15237664,113.4668369
6328,23.82590472,113.9583669,23.83170788,113.9649018
6329,22.96379084,113.3659843,22.96972284,113.3725134
6330,23.09273589,113.3794861,23.09889945,113.3859604
6331,23.24196076,113.8774936,23.2482958,113.8839066
6332,22.59273298,113.66653,22.59879845,113.6730372
6333,23.4412706,113.2131651,23.44695585,113.2197472
6334,23.29196012,113.2176406,23.29762542,113.2242214
6335,23.50741408,113.6620917,23.51354879,113.6685513
6336,23.10504318,113.2355768,23.11080929,113.2421192
6337,23.38322808,113.0154842,23.38932099,113.0219493
6338,23.81347724,113.8730487,23.81979785,113.8794885
6339,23.16321317,113.2535412,23.16927648,113.2600317
6340,23.38751785,113.1279577,23.39347917,113.1344533
6341,23.26691247,113.6620757,23.27304739,113.6685352
6342,23.51979228,113.6306144,23.52609279,113.637052
6343,23.08442351,113.4333804,23.0903665,113.4399069
6344,23.32934778,113.482684,23.33522266,113.4892205
6345,23.21287821,113.5901732,23.21858611,113.5967403
6347,23.39160638,113.3435148,23.39727037,113.3500755
6349,23.42465776,113.73853,23.43080902,113.7450185
6350,23.22962996,113.7070547,23.23530991,113.7136102
6351,23.17983827,113.2760108,23.18617417,113.2824597
6353,23.2918237,113.6665757,23.29788684,113.6730746
6354,23.20045047,113.5632666,23.20623581,113.5698279
6355,23.39975165,113.8013378,23.40556062,113.8078768
6356,23.70221491,113.3795283,23.70837718,113.385992
6357,23.31283864,113.1414128,23.3190336,113.1478928
6358,23.41229979,113.1862585,23.41836832,113.1927566
6359,23.29210064,113.4378795,23.29796657,113.4444191
6360,23.46609744,113.7789277,23.47228316,113.785383
6361,23.02613165,113.4737085,23.03187258,113.4802475
6362,23.39551183,113.6575861,23.40171724,113.6640391
6363,23.36674914,113.3570135,23.37253133,113.3635383
6364,23.3211559,113.3839981,23.32738684,113.3904676
6365,23.80520112,113.9268938,23.81093957,113.9334627
6366,23.48268467,113.2356023,23.48844839,113.2421324
6367,23.16751282,113.3614993,23.17336793,113.3680367
6368,23.68544022,113.8192789,23.69110182,113.8258634
6369,23.09250234,113.5274291,23.098819,113.5338725
6370,23.06762434,113.2445529,23.07353271,113.2510918
6371,23.30859409,113.1952184,23.31450648,113.2017568
6372,23.25030757,113.6620746,23.25644104,113.6685269
6373,22.99709379,113.4333744,23.00303088,113.4398712
6374,23.17567782,113.7654508,23.18200823,113.7718984
6375,23.30835469,113.8987748,23.31454815,113.9052555
6376,23.10506559,113.4960981,23.11117142,113.5025712
6377,23.38316587,113.8013366,23.3889718,113.8078607
6378,23.0924899,113.531906,23.09876796,113.5383573
6380,23.18801688,113.5498245,23.19402399,113.5563434
6381,23.17585618,113.424414,23.18195725,113.4309084
6382,23.13845334,113.3794892,23.14461186,113.3859384
6383,23.32087039,113.6665777,23.32693455,113.6730817
6385,23.23389079,113.3210002,23.23970296,113.3275251
6386,23.25070009,113.0605271,23.25685748,113.0669743
6387,23.54062499,113.8058283,23.5463769,113.8123976
6388,23.32932656,113.3075061,23.33537296,113.3140074
6389,23.14261501,113.4288985,23.14863147,113.435379
6390,23.1672163,113.8685242,23.17349954,113.8749741
6391,23.57803223,113.4692681,23.58373154,113.4758327
6392,23.68126881,113.5409005,23.68742842,113.5473842
6393,23.28784756,113.3165034,23.29373563,113.3230346
6394,23.44968597,113.0695427,23.45569618,113.0760511
6395,23.07179597,113.5005718,23.07797894,113.5070549
6396,23.38721121,113.6530877,23.39347269,113.6595212
6397,23.52828503,113.4916507,23.53431613,113.4981528
6398,23.10990925,113.6672899,23.1159555,113.6737704
6399,23.13413224,113.2400677,23.13995951,113.246583
6400,23.43705699,113.7070686,23.44274273,113.7136524
6401,23.30868447,113.0650325,23.31477573,113.0715341
6402,23.22955687,113.5453484,23.23563709,113.5518222
6403,23.42453216,113.657588,23.43074236,113.6640643
6404,23.90863541,114.0123946,23.91491201,114.018857
6405,22.83471146,113.3479773,22.84040448,113.3545589
6406,23.11755994,113.3119916,23.12352138,113.3184832
6407,23.59431737,113.5767416,23.59997881,113.583298
6408,23.22137078,113.2760136,23.22770294,113.282444
6409,23.21313687,113.3254995,23.21889168,113.3320569
6410,23.45349479,113.8954451,23.45973205,113.9019031
6411,22.97608318,113.5184688,22.98242345,113.5249041
6412,23.15490344,113.7699361,23.16119854,113.7763707
6413,23.59048343,113.357029,23.59626769,113.3635632
6414,23.32932424,113.2041878,23.33509666,113.2107455
6415,23.56974494,113.3345256,23.57542089,113.3411034
6416,23.15071143,113.7070495,23.15639142,113.7136051
6417,23.37057848,113.9044137,23.37667299,113.9108739
6418,23.44139776,113.3705154,23.44741029,113.3770297
6419,23.48267274,113.7340415,23.48874065,113.7405085
6420,23.26712479,113.4737249,23.27286605,113.4802652
6421,23.27115195,113.711554,23.27686957,113.7181027
6422,23.30438383,113.7699461,23.31068373,113.7764042
6423,22.80108501,113.603612,22.80697335,113.6101356
6424,23.32115702,113.123465,23.32704652,113.1300048
6425,23.25443588,113.6485815,23.26073908,113.6549996
6426,23.20882379,113.8282064,23.21451555,113.8347805
6427,23.4206991,113.4154542,23.42693748,113.421923
6428,23.22960348,113.8192485,23.23526036,113.8258087
6429,23.19218039,113.6665691,23.19824529,113.6730761
6430,23.31701527,113.4199359,23.32319015,113.426419
6431,23.19229398,113.5050557,23.19853944,113.5115258
6432,23.65669649,113.3615331,23.66255375,113.3680786
6433,23.50338621,113.7340429,23.50945481,113.7405131
6434,23.17976159,113.6890609,23.18547839,113.6956362
6435,23.15486631,113.7070497,23.16054711,113.7136093
6436,22.80978497,113.4109224,22.816073,113.4173745
6437,23.4580013,113.4154568,23.46423649,113.4219103
6438,23.60264302,113.6620981,23.60877634,113.6685515
6439,23.63167302,113.8147953,23.63734246,113.8213553
6440,23.23797586,113.2400747,23.2438039,113.2465935
6441,23.83014368,113.7250779,23.83605464,113.7315862
6442,23.14642653,113.5767118,23.15208823,113.5832674
6443,23.44938035,113.5632832,23.45516418,113.5698386
6444,23.15058728,113.6350853,23.15691507,113.6415089
6445,23.20060124,113.760965,23.20694548,113.7674121
6446,23.13838674,113.7250312,23.14429537,113.7315313
6447,23.3955736,113.9808411,23.40175652,113.9872989
6448,23.3584584,113.1503863,23.36475242,113.1568088
6449,23.47457667,113.4019854,23.48091224,113.4084018
6450,23.42452186,113.8595788,23.43068995,113.8660638
6451,22.8805467,113.3659787,22.88647214,113.3724758
6452,23.22949527,113.581202,23.23515329,113.5877622
6453,23.31254544,113.8595714,23.31871352,113.8660572
6455,23.43710938,113.2266234,23.4427937,113.2332078
6456,22.83050427,113.3254737,22.83626193,113.3320429
6457,23.04683925,113.2355729,23.05260775,113.2421272
6458,23.20896742,113.316498,23.21485617,113.3230319
6460,23.44138185,113.0605401,23.44754643,113.0670229
6461,23.32911749,113.6350971,23.33544939,113.64154
6463,23.13400572,113.8505156,23.14001104,113.8569946
6464,23.2337136,113.8416463,23.2395663,113.8481629
6466,23.12588789,113.3209929,23.13169893,113.3275115
6467,23.36249544,113.2131598,23.36817362,113.2197073
6468,23.66498378,113.4423893,23.67078211,113.4489511
6469,23.89197406,113.9583713,23.89778093,113.9649238
6470,23.26287194,113.7295335,23.26886048,113.7360199
6471,23.10521612,113.4244092,23.11131324,113.4308839
6472,23.54896703,113.2221443,23.55463357,113.2287341
6473,23.47425163,113.5588037,23.48009735,113.5653217
6474,23.17991122,113.4781967,23.18571742,113.4847539
6475,23.22141858,113.4871534,23.22736773,113.4936623
6476,23.79294427,113.8013642,23.79875695,113.8079236
6477,23.54906909,113.3480261,23.5547627,113.3546102
6478,23.07972909,113.204171,23.08550308,113.2107349
6479,23.42871651,113.5364057,23.43494303,113.5428793
